,0,1,2,3
465,1,7,104,1
466,1,7,24,4
467,4,14,91,25
468,2,4,38,13
469,3,6,149,4
470,2,4,12,19
471,2,0,58,26
472,1,6,8,27
473,4,7,47,30
474,3,6,154,12
475,1,5,5,15
476,2,19,86,19
477,1,16,3,27
478,4,6,116,4
479,4,15,25,10
480,2,0,80,1
481,3,3,21,25
482,2,7,79,2
483,3,3,70,16
484,2,1,7,28
485,1,18,93,27
486,4,8,55,6
487,1,0,122,3
488,3,7,96,21
489,3,6,36,6
490,2,5,158,19
491,1,17,61,2
492,2,3,32,25
493,4,20,51,19
494,1,19,93,26
495,4,8,3,14
496,2,8,115,26
497,2,7,40,13
498,1,1,77,1
499,2,13,146,2
500,3,15,113,27
501,1,6,92,22
502,1,13,51,24
503,3,18,140,10
504,3,9,65,11
505,2,16,100,20
506,3,14,126,18
507,2,14,157,6
508,3,4,15,22
509,3,5,78,7
510,4,16,12,20
511,2,2,88,1
512,1,20,153,23
513,4,10,9,14
514,2,4,63,14
515,4,9,159,1
516,4,16,98,6
517,1,3,87,25
518,3,10,35,11
519,1,5,123,10
520,2,19,78,22
521,2,11,33,7
522,1,2,130,18
523,4,1,78,9
524,2,0,121,19
525,1,10,29,7
526,1,1,108,25
527,2,11,33,3
528,3,1,91,24
529,3,0,125,23
530,2,16,50,11
531,1,16,31,14
532,3,20,140,22
533,3,5,39,29
534,1,16,23,5
535,1,17,41,2
536,3,13,11,23
537,1,9,79,17
538,4,17,70,14
539,4,14,82,7
540,4,13,97,19
541,4,19,130,16
542,2,12,116,19
543,2,15,89,28
544,3,6,49,9
545,4,2,125,21
546,4,0,47,5
547,3,0,138,11
548,3,9,158,9
549,2,6,56,6
550,1,13,85,18
551,3,7,13,26
552,1,16,146,17
553,4,17,100,21
554,1,20,72,8
555,2,9,57,21
556,3,12,110,1
557,4,8,62,24
558,1,15,16,8
559,1,1,121,2
560,1,20,28,1
561,2,0,130,24
562,2,9,18,24
563,1,8,35,2
564,1,4,89,2
565,4,6,107,13
566,2,6,95,22
567,3,2,158,14
568,4,19,81,9
569,4,1,23,28
570,2,5,151,17
571,3,9,100,16
572,4,15,86,17
573,3,10,95,15
574,3,4,11,8
575,4,20,61,15
576,3,18,88,1
577,3,18,125,30
578,2,7,142,7
579,3,11,91,14
580,4,7,50,12
581,4,6,57,3
582,1,16,143,7
583,4,7,112,30
584,3,2,88,22
585,3,16,57,6
586,1,12,138,27
587,4,4,70,23
588,3,14,112,12
589,2,0,47,22
590,3,7,155,13
591,4,18,90,21
592,2,19,139,8
593,3,2,92,11
594,2,19,130,17
595,1,5,71,15
596,2,18,45,5
597,2,7,65,30
598,1,12,13,30
599,3,16,142,15
600,4,0,144,22
601,4,12,19,18
602,2,6,73,5
603,4,5,74,28
604,2,4,19,13
605,3,0,24,22
606,2,16,84,30
607,2,2,25,2
608,3,20,91,21
609,4,7,42,7
610,3,4,32,29
611,1,10,23,30
612,1,12,91,14
613,2,11,151,3
614,3,7,72,5
615,2,12,14,13
616,1,5,72,30
617,1,9,43,29
618,4,14,27,20
619,3,10,159,18
620,3,20,135,4
621,2,19,139,30
622,1,6,78,2
623,4,2,29,12
624,3,14,52,11
625,2,8,70,28
626,3,13,128,9
627,2,2,158,28
628,4,7,58,20
629,4,18,95,6
630,1,13,102,8
631,2,18,105,14
632,3,4,157,15
633,1,16,35,15
634,4,17,155,7
635,4,4,158,19
636,4,13,153,22
637,3,9,97,14
638,1,6,68,10
639,2,2,128,3
640,4,3,11,27
641,2,15,3,3
642,2,7,142,29
643,2,1,150,18
644,3,3,90,23
645,4,5,63,13
646,2,5,9,1
647,2,19,27,5
648,2,0,76,20
649,1,1,62,15
650,1,1,115,28
651,4,7,32,2
652,2,20,14,2
653,3,9,124,30
654,4,9,90,2
655,4,1,55,11
656,4,9,26,9
657,1,16,68,2
658,3,20,76,9
659,3,5,36,6
660,2,16,47,18
661,4,5,29,11
662,1,20,3,11
663,2,12,16,18
664,4,2,116,9
665,2,8,131,4
666,3,2,59,11
667,3,18,66,16
668,2,1,18,5
669,3,12,66,14
670,4,17,56,2
671,2,17,105,20
672,3,10,18,23
673,1,3,78,9
674,3,17,77,3
675,1,6,9,8
676,4,7,38,10
677,2,13,112,13
678,3,11,156,6
679,1,9,34,23
680,2,9,32,25
681,2,12,80,27
682,2,5,64,28
683,3,7,37,30
684,4,11,75,28
685,3,13,16,23
686,3,6,70,13
687,1,20,4,28
688,2,20,79,27
689,4,15,121,5
690,3,11,112,11
691,1,5,1,22
692,3,17,136,5
693,1,9,114,19
694,3,4,4,6
695,2,12,134,15
696,1,3,32,12
697,4,2,96,14
698,3,11,70,30
699,1,18,19,23
700,4,0,107,17
701,1,9,32,19
702,3,18,57,27
703,3,3,45,23
704,2,19,124,3
705,2,12,13,18
706,3,10,8,26
707,1,6,81,17
708,2,14,8,26
709,4,11,15,24
710,2,5,31,29
711,2,20,159,27
712,2,2,12,2
713,1,4,112,27
714,4,17,135,29
715,2,7,110,28
716,1,10,97,12
717,1,10,142,11
718,1,16,8,18
719,3,11,120,18
720,4,12,147,13
721,4,9,83,18
722,3,1,39,12
723,3,2,151,22
724,1,20,142,7
725,3,17,4,17
726,3,14,12,9
727,4,13,114,16
728,1,2,120,19
729,3,11,107,1
730,1,14,37,8
731,4,12,65,16
732,2,12,159,1
733,2,16,25,12
734,4,4,47,14
735,3,13,70,24
736,3,10,151,20
737,4,5,82,24
738,4,4,8,1
739,1,16,89,15
740,4,6,2,3
741,4,10,27,25
742,3,9,25,22
743,1,6,80,17
744,4,19,57,18
745,4,6,142,28
746,1,5,103,11
747,1,16,150,9
748,4,9,82,7
749,3,7,116,22
750,1,8,72,20
751,3,4,99,11
752,2,19,114,19
753,4,6,2,6
754,2,10,158,7
755,4,12,154,26
756,4,7,15,7
757,2,0,21,29
758,3,20,67,30
759,1,12,43,14
760,4,7,150,3
761,3,4,83,11
762,1,9,103,18
763,2,17,146,18
764,2,18,124,19
765,3,18,123,5
766,3,11,134,9
767,1,2,49,18
768,3,13,27,15
769,1,9,62,18
770,4,16,100,26
771,1,15,114,1
772,3,18,102,10
773,4,7,53,10
774,4,3,142,15
775,2,0,2,26
776,3,13,74,20
777,1,1,13,23
778,2,1,144,27
779,1,11,125,25
780,2,13,28,3
781,4,13,84,14
782,2,5,15,25
783,1,11,53,8
784,2,16,94,6
785,2,3,142,14
786,4,4,40,15
787,2,2,106,24
788,4,5,55,27
789,1,20,91,22
790,3,12,158,27
791,2,2,42,12
792,2,10,67,3
793,1,7,14,13
794,2,3,27,2
795,4,20,159,4
796,2,6,131,9
797,4,8,51,18
798,1,19,152,2
799,3,10,44,15
800,2,5,40,9
801,3,20,125,7
802,3,14,59,6
803,1,4,48,12
804,2,16,4,19
805,3,3,37,2
806,4,18,102,23
807,3,16,91,22
808,1,5,160,29
809,2,10,18,26
810,1,15,92,27
811,1,5,95,15
812,4,14,19,21
813,2,0,71,11
814,3,15,124,24
815,3,2,144,12
816,2,2,153,8
817,4,1,86,26
818,4,15,112,14
819,4,17,0,12
820,1,0,145,3
821,3,9,145,29
822,3,2,71,12
823,2,14,15,5
824,1,19,60,23
825,2,6,105,9
826,1,1,89,9
827,4,19,153,23
828,4,1,23,1
829,2,3,104,14
830,1,14,69,5
831,1,5,116,27
832,2,0,114,13
833,3,11,16,8
834,2,9,18,8
835,3,5,36,28
836,2,6,74,30
837,2,19,105,30
838,2,6,91,8
839,1,4,138,29
840,1,15,44,9
841,1,0,62,5
842,3,18,77,1
843,4,20,23,1
844,1,5,155,2
845,2,6,5,20
846,3,3,118,8
847,1,7,131,6
848,1,12,21,5
849,3,14,146,16
850,3,10,80,24
851,1,11,34,27
852,2,14,34,19
853,1,2,155,3
854,1,1,125,7
855,2,12,146,22
856,1,11,91,1
857,1,12,34,10
858,2,7,113,29
859,3,18,150,22
860,3,7,131,21
861,3,1,82,19
862,2,9,37,19
863,2,3,86,20
864,3,15,63,28
865,4,13,134,14
866,1,1,64,25
867,3,5,14,18
868,4,18,146,8
869,2,2,32,2
870,4,17,44,5
871,1,12,160,14
872,1,19,1,5
873,3,8,142,1
874,4,18,153,22
875,1,13,150,6
876,1,8,17,14
877,1,12,26,12
878,2,12,60,3
879,2,19,114,3
880,2,10,152,18
881,1,18,76,15
882,4,11,87,16
883,3,20,148,2
884,1,4,39,29
885,2,7,44,8
886,4,13,31,15
887,2,6,13,2
888,1,3,33,28
889,1,3,33,1
890,1,10,139,16
891,1,8,25,21
892,4,12,91,27
893,1,8,138,27
894,1,6,8,23
895,2,6,0,11
896,2,20,128,6
897,4,15,92,29
898,3,10,151,2
899,2,3,88,25
900,1,3,37,5
901,3,6,136,19
902,4,3,103,20
903,2,7,79,29
904,2,3,90,7
905,2,15,59,1
906,1,9,66,3
907,4,16,131,18
908,2,12,129,12
909,1,10,59,14
910,1,16,23,28
911,3,1,112,1
912,2,14,131,2
913,1,17,140,9
914,2,14,7,17
915,2,11,152,19
916,3,8,105,8
917,3,15,48,3
918,1,2,150,15
919,2,9,45,5
920,4,8,107,11
921,4,14,75,25
922,1,20,117,18
923,4,17,18,25
924,1,16,159,27
925,4,17,70,4
926,2,10,111,11
927,4,15,141,5
928,4,6,49,12
929,1,1,83,19
930,4,9,54,26
931,4,2,48,16
932,1,1,155,23
933,1,17,48,15
934,4,16,63,21
935,3,11,48,22
936,2,12,74,15
937,3,12,112,23
938,1,18,126,28
939,3,0,49,7
940,1,15,155,19
941,1,18,149,29
942,2,16,114,6
943,3,18,73,13
944,3,13,121,21
945,4,13,34,30
946,2,1,121,25
947,4,9,154,2
948,3,3,158,13
949,4,1,24,10
950,4,7,64,27
951,3,10,138,15
952,1,13,122,28
953,1,7,102,22
954,4,9,107,1
955,2,7,34,3
956,3,19,103,10
957,4,2,73,29
958,4,14,76,20
959,1,11,53,17
960,2,2,12,23
961,1,20,66,20
962,3,2,86,19
963,4,0,27,16
964,4,3,5,16
965,4,12,54,14
966,2,12,147,13
967,2,12,131,19
968,2,3,53,11
969,2,14,126,9
970,3,19,4,10
971,4,5,108,19
972,3,3,36,8
973,4,19,27,27
974,4,19,114,8
975,3,11,60,21
976,3,16,62,8
977,1,8,88,17
978,4,11,48,17
979,2,18,142,24
980,4,13,56,14
981,4,17,108,30
982,3,15,48,30
983,4,19,28,4
984,2,11,93,19
985,2,10,159,24
986,1,11,149,29
987,4,16,115,1
988,1,13,49,22
989,1,20,115,16
990,2,20,151,18
991,4,1,28,3
992,1,18,16,9
993,1,9,134,29
994,4,6,102,8
995,4,19,142,5
996,1,5,80,22
997,2,2,30,14
998,1,5,145,3
999,1,17,65,3
1000,3,4,35,12
1001,4,8,97,3
1002,4,12,35,18
1003,3,15,114,26
1004,4,10,137,24
1005,4,10,70,13
1006,2,13,40,24
1007,2,1,86,28
1008,1,13,40,16
1009,4,5,38,20
1010,3,16,100,4
1011,1,19,29,6
1012,3,12,148,16
1013,3,0,27,7
1014,1,12,64,28
1015,3,12,34,11
1016,2,1,8,12
1017,3,7,64,18
1018,4,13,39,28
1019,1,20,149,7
1020,2,2,4,16
1021,4,19,63,15
1022,3,8,53,5
1023,3,20,149,21
1024,4,17,83,6
1025,2,16,88,10
1026,2,14,73,14
1027,2,9,34,19
1028,3,5,1,13
1029,1,8,27,5
1030,3,10,28,25
1031,3,5,117,7
1032,2,8,116,18
1033,1,1,138,11
1034,1,5,141,13
1035,1,1,28,20
1036,3,9,128,2
1037,4,14,6,11
1038,4,2,30,3
1039,1,8,102,8
1040,2,9,79,29
1041,3,15,156,26
1042,1,11,28,7
1043,2,6,1,11
1044,4,7,21,6
1045,3,0,88,6
1046,3,2,10,12
1047,4,7,47,4
1048,3,11,151,2
1049,3,20,66,11
1050,4,16,1,16
1051,4,16,0,23
1052,3,1,72,29
1053,1,16,44,18
1054,3,20,126,10
1055,2,13,9,23
1056,3,18,160,29
1057,4,19,36,5
1058,2,16,68,1
1059,3,13,31,30
1060,3,9,61,5
1061,3,20,128,4
1062,4,4,139,11
1063,3,17,20,8
1064,2,8,99,16
1065,1,5,27,30
1066,3,5,148,24
1067,2,16,54,9
1068,2,4,116,13
1069,3,19,47,19
1070,3,17,67,5
1071,4,11,42,2
1072,1,0,67,14
1073,3,1,115,17
1074,1,13,41,6
1075,4,15,75,16
1076,2,3,16,8
1077,3,19,15,5
1078,4,8,94,14
1079,2,5,131,16
1080,3,7,149,16
1081,2,18,5,21
1082,2,3,39,25
1083,1,8,64,12
1084,1,15,2,17
1085,4,8,124,19
1086,4,12,58,30
1087,4,19,42,27
1088,2,13,148,5
1089,3,14,42,21
1090,1,15,157,26
1091,3,3,82,13
1092,4,18,93,20
1093,4,12,86,26
1094,3,6,55,11
1095,3,9,39,24
1096,1,12,82,22
1097,4,1,66,7
1098,4,17,155,19
1099,1,19,71,14
1100,2,9,10,30
1101,3,15,16,15
1102,1,17,160,19
1103,2,13,4,18
1104,1,4,7,27
1105,3,9,60,10
1106,4,18,26,2
1107,4,18,21,25
1108,2,11,77,2
1109,3,5,117,11
1110,1,2,120,18
1111,4,20,37,9
1112,1,13,34,3
1113,2,19,153,15
1114,3,12,28,7
1115,3,8,157,19
1116,2,0,133,3
1117,3,4,85,9
1118,3,3,81,28
1119,1,7,10,28
1120,1,9,150,5
1121,3,0,118,7
1122,4,15,33,21
1123,3,4,62,21
1124,2,15,137,24
1125,1,14,98,27
1126,2,17,160,10
1127,3,2,48,22
1128,2,5,86,18
1129,4,0,155,4
1130,1,16,37,25
1131,2,3,119,16
1132,2,18,116,3
1133,2,4,74,25
1134,2,10,151,6
1135,4,10,25,16
1136,4,7,138,24
1137,1,8,147,28
1138,4,19,62,27
1139,4,15,130,28
1140,4,12,18,13
1141,2,15,37,22
1142,1,2,3,23
1143,4,18,96,11
1144,2,1,156,25
1145,3,1,38,15
1146,4,20,3,4
1147,4,9,152,15
1148,2,5,76,5
1149,2,4,103,19
1150,4,11,76,28
1151,3,8,53,12
1152,2,2,47,11
1153,1,4,139,30
1154,4,6,21,26
1155,2,19,47,9
1156,1,17,82,26
1157,3,4,15,10
1158,3,1,128,22
1159,3,19,52,15
1160,1,8,124,12
1161,4,4,30,25
1162,3,7,34,22
1163,4,6,87,20
1164,1,5,28,11
1165,1,17,23,4
1166,1,6,58,29
1167,3,4,31,14
1168,4,15,22,16
1169,2,9,159,17
1170,4,11,35,27
1171,4,12,39,2
1172,2,3,29,29
1173,4,9,65,11
1174,2,9,158,6
1175,3,11,40,26
1176,1,5,85,23
1177,3,3,24,14
1178,3,11,76,1
1179,1,11,107,13
1180,3,0,55,9
1181,2,5,59,7
1182,1,4,160,10
1183,2,3,120,20
1184,3,15,120,11
1185,2,13,6,15
1186,2,16,83,20
1187,1,18,19,24
1188,1,7,74,11
1189,3,9,15,24
1190,4,19,145,30
1191,4,18,118,17
1192,4,15,89,22
1193,1,6,108,21
1194,2,14,53,29
1195,2,7,151,21
1196,1,15,77,16
1197,1,4,111,8
1198,4,18,70,20
1199,3,12,117,17
1200,3,3,108,4
1201,3,6,125,25
1202,3,13,114,10
1203,3,7,103,14
1204,3,13,130,1
1205,2,1,129,10
1206,4,9,104,18
1207,2,15,74,1
1208,1,12,76,19
1209,3,9,20,5
1210,1,0,150,27
1211,2,10,132,23
1212,4,6,81,19
1213,1,15,107,18
1214,4,9,112,30
1215,3,12,8,7
1216,1,4,106,26
1217,3,3,76,19
1218,1,3,28,13
1219,1,19,77,28
1220,2,0,150,12
1221,4,1,139,25
1222,1,19,119,3
1223,3,10,93,18
1224,1,0,151,26
1225,4,6,55,29
1226,4,2,84,18
1227,3,11,155,16
1228,1,6,60,23
1229,3,4,82,14
1230,4,1,3,12
1231,3,12,149,6
1232,4,7,135,30
1233,4,10,127,4
1234,2,16,123,12
1235,3,16,158,16
1236,1,18,151,5
1237,2,20,19,4
1238,4,11,109,29
1239,3,15,155,27
1240,4,0,132,11
1241,4,10,70,7
1242,2,19,2,25
1243,3,7,86,26
1244,3,10,153,27
1245,3,6,0,4
1246,3,13,156,8
1247,2,14,81,9
1248,2,1,27,16
1249,4,18,70,4
1250,4,18,24,17
1251,1,15,19,16
1252,1,1,91,4
1253,3,17,14,20
1254,1,19,111,5
1255,4,1,5,14
1256,3,17,86,18
1257,2,8,95,7
1258,1,9,106,7
1259,4,10,24,9
1260,2,5,101,23
1261,4,6,50,10
1262,1,9,118,12
1263,2,20,28,16
1264,4,1,157,1
1265,4,5,140,24
1266,3,5,6,10
1267,1,6,76,7
1268,4,6,154,8
1269,2,11,79,2
1270,2,3,17,26
1271,4,13,56,1
1272,3,14,11,22
1273,1,0,75,9
1274,2,11,156,2
1275,3,2,66,13
1276,3,13,44,4
1277,4,2,129,22
1278,1,20,126,7
1279,3,5,8,16
1280,4,16,131,9
1281,3,10,36,16
1282,4,17,21,6
1283,2,7,50,9
1284,4,19,106,30
1285,3,9,2,29
1286,2,9,82,1
1287,1,7,131,17
1288,4,1,18,12
1289,1,0,14,7
1290,1,3,21,17
1291,3,17,153,14
1292,4,18,37,5
1293,1,3,68,3
1294,3,11,34,4
1295,2,16,142,5
1296,2,19,158,6
1297,4,6,105,30
1298,4,11,9,21
1299,1,9,76,6
1300,2,9,151,19
1301,4,11,18,5
1302,4,13,140,21
1303,2,6,68,3
1304,3,9,149,17
1305,1,4,28,20
1306,2,6,89,11
1307,1,18,57,16
1308,3,18,81,3
1309,4,12,77,19
1310,3,0,51,19
1311,2,8,139,15
1312,2,11,135,25
1313,2,20,2,26
1314,1,19,160,12
1315,1,2,47,23
1316,1,5,75,14
1317,4,1,132,28
1318,1,19,77,17
1319,3,10,114,5
1320,4,3,89,10
1321,2,2,108,12
1322,3,16,152,4
1323,2,9,20,13
1324,3,12,36,26
1325,2,11,102,1
1326,4,10,88,14
1327,3,8,119,3
1328,3,4,4,18
1329,2,17,1,14
1330,2,5,69,26
1331,2,4,43,24
1332,1,7,16,21
1333,2,2,15,18
1334,3,19,112,28
1335,2,5,118,13
1336,2,10,30,12
1337,4,20,130,22
1338,1,18,116,3
1339,3,2,41,17
1340,3,0,27,3
1341,2,19,77,13
1342,4,0,160,2
1343,4,9,120,20
1344,2,20,57,26
1345,3,10,71,17
1346,1,18,67,17
1347,2,7,2,23
1348,4,20,49,20
1349,3,0,33,29
1350,1,15,69,25
1351,2,5,69,9
1352,2,3,70,17
1353,1,13,1,18
1354,1,18,93,16
1355,4,9,135,12
1356,2,3,8,8
1357,2,20,117,15
1358,4,6,158,30
1359,1,2,55,19
1360,2,18,49,11
1361,4,10,159,17
