,0,1,2,3
250,3,1,149,21
251,4,16,67,24
252,1,6,130,29
253,1,5,44,10
254,3,5,143,22
255,2,2,34,7
256,2,9,160,6
257,2,8,54,18
258,2,17,65,25
259,1,6,29,17
260,1,6,157,30
261,1,5,154,29
262,3,8,31,14
263,4,14,17,24
264,3,0,113,6
265,4,3,101,3
266,4,10,53,21
267,2,1,60,6
268,2,15,119,26
269,3,17,71,17
270,2,7,84,27
271,3,2,105,8
272,1,8,106,22
273,4,9,21,13
274,4,5,33,12
275,2,11,138,12
276,1,10,120,1
277,1,20,134,28
278,4,0,157,6
279,2,16,56,25
280,3,0,133,19
281,4,14,63,20
282,2,20,142,28
283,2,4,18,16
284,4,20,151,11
285,3,10,82,21
286,3,5,109,25
287,3,15,10,18
288,4,10,84,9
289,2,2,131,1
290,3,1,100,18
291,1,2,32,11
292,2,18,92,23
293,3,14,80,30
294,4,14,16,2
295,2,16,18,26
296,2,16,103,10
297,1,18,107,22
298,4,10,151,19
299,4,3,1,19
300,2,11,142,26
301,4,9,25,29
302,2,19,123,30
303,4,8,11,11
304,2,5,90,13
305,1,15,0,7
306,4,5,121,7
307,4,3,45,4
308,4,7,40,18
309,3,7,92,17
310,1,7,144,12
311,3,2,152,9
312,3,19,115,22
313,2,11,118,10
314,2,3,127,27
315,1,16,5,25
316,3,1,109,2
317,1,2,103,2
318,1,4,138,7
319,3,8,136,14
320,3,12,144,28
321,3,4,160,22
322,4,10,159,2
323,2,17,20,18
324,3,10,104,5
325,1,12,127,8
326,1,18,150,3
327,4,13,16,8
328,2,11,124,28
329,1,1,57,13
330,2,12,133,13
331,3,2,102,2
332,4,15,132,4
333,4,7,8,21
334,1,6,104,30
335,1,9,126,9
336,1,18,159,11
337,4,16,96,3
338,1,2,117,8
339,4,20,0,6
340,2,15,129,8
341,2,9,81,13
342,3,20,55,15
343,3,9,94,19
344,4,7,97,22
345,2,2,67,28
346,4,19,96,12
347,4,18,140,11
348,2,15,126,7
349,1,10,127,12
350,4,10,152,4
351,3,18,104,2
352,1,9,74,23
353,4,12,156,3
354,3,4,131,3
355,1,17,121,27
356,1,17,85,11
357,1,15,139,22
358,1,9,112,10
359,3,19,65,16
360,2,17,89,21
361,4,6,120,15
362,3,17,124,14
363,3,12,17,7
364,3,13,24,26
365,4,8,56,30
366,1,8,37,4
367,4,16,91,11
368,1,12,64,18
369,3,9,122,11
370,4,17,19,26
371,3,16,125,9
372,2,1,38,7
373,1,8,4,17
374,4,14,155,26
375,3,11,12,14
376,2,17,128,25
377,3,9,96,23
378,4,12,140,23
379,3,3,52,5
380,1,3,73,8
381,3,7,68,19
382,4,8,135,12
383,1,2,44,24
384,2,18,23,20
385,3,13,71,13
386,4,7,2,25
387,1,19,83,1
388,4,8,12,17
389,1,5,137,25
390,3,14,120,20
391,1,10,105,14
392,1,17,21,21
393,4,6,102,7
394,3,14,135,19
395,3,16,71,12
396,2,3,102,29
397,1,18,51,8
398,1,7,122,7
399,1,8,146,25
400,2,15,51,3
401,1,14,130,9
402,2,14,27,5
403,1,0,58,25
404,2,14,111,10
405,1,12,160,12
406,4,5,38,11
407,4,10,91,17
408,3,5,79,21
409,3,14,47,16
410,1,19,0,15
411,1,12,80,3
412,1,0,156,15
413,1,1,146,10
414,3,4,81,12
415,1,20,93,3
416,3,5,30,28
417,2,11,91,22
418,4,17,121,8
419,3,18,84,24
420,4,20,114,8
421,1,0,113,26
422,2,6,15,20
423,3,5,50,9
424,1,1,68,12
425,3,2,152,17
426,3,12,114,27
427,3,8,69,25
428,1,0,4,10
429,3,2,115,5
430,4,16,29,12
431,3,9,101,1
432,4,15,64,15
433,1,11,119,18
434,1,14,117,26
435,2,3,76,19
436,3,10,145,29
437,3,18,153,7
438,4,20,107,27
439,1,7,148,14
440,3,9,19,13
441,1,6,75,20
442,1,19,93,15
443,3,18,151,19
444,1,9,7,29
445,3,11,109,21
446,2,17,130,15
447,4,1,83,10
448,3,15,116,16
449,4,8,98,2
450,1,9,19,6
451,2,2,103,19
452,1,3,26,20
453,4,10,72,12
454,2,8,41,13
455,2,5,64,14
456,1,18,48,30
457,4,14,159,7
458,4,9,20,30
459,1,7,146,10
460,3,16,130,30
461,1,10,137,24
462,3,9,80,10
463,2,16,70,2
464,2,3,99,20
465,2,5,35,16
466,3,16,3,18
467,4,13,94,29
468,2,17,91,16
469,3,18,108,22
470,2,14,78,13
471,1,6,64,7
472,1,7,55,2
473,3,1,119,5
474,1,1,35,21
475,3,18,90,17
476,4,5,29,16
477,3,17,14,6
478,3,2,45,24
479,4,8,141,10
480,4,16,104,22
481,1,18,78,18
482,2,5,117,23
483,1,4,24,25
484,4,15,88,14
485,1,14,0,30
486,2,4,86,9
487,4,0,14,16
488,1,8,83,28
489,1,16,61,30
490,4,4,127,15
491,1,4,94,24
492,4,6,109,17
493,3,2,117,27
494,4,1,74,16
495,2,12,54,18
496,3,3,2,22
497,1,9,21,25
498,2,15,126,14
499,1,8,58,8
500,1,1,121,24
501,3,6,89,8
502,1,6,135,29
503,3,4,158,1
504,3,15,136,9
505,4,6,5,10
506,4,3,76,21
507,4,8,149,11
508,4,4,146,23
509,2,19,4,6
510,3,4,2,7
511,4,9,48,6
512,4,11,113,24
513,3,18,36,13
514,2,12,30,30
515,2,16,154,17
516,2,17,46,30
517,3,0,132,1
518,2,14,10,20
519,2,17,99,15
520,2,3,100,21
521,4,19,136,16
522,2,7,85,18
523,3,11,112,6
524,3,5,27,30
525,2,5,142,24
526,4,3,115,9
527,2,1,29,5
528,1,3,96,4
529,4,10,5,27
530,1,14,99,25
531,4,16,91,8
532,4,16,78,2
533,2,12,81,25
534,1,3,99,30
535,3,1,156,2
536,1,20,158,11
537,2,8,28,15
538,1,2,55,8
539,2,12,46,23
540,2,2,116,20
541,2,0,110,9
542,4,20,19,3
543,3,11,23,6
544,1,5,36,13
545,4,20,138,19
546,4,15,147,10
547,3,10,3,14
548,1,18,35,30
549,2,18,62,5
550,4,6,70,7
551,2,6,86,20
552,3,1,156,16
553,1,20,93,26
554,3,2,0,27
555,3,2,102,21
556,1,1,1,20
557,4,8,99,30
558,3,17,47,20
559,3,17,95,1
560,4,20,75,20
561,3,8,134,8
562,4,15,87,23
563,3,2,46,17
564,2,17,8,25
565,3,8,112,27
566,2,0,75,25
567,3,2,41,12
568,4,3,37,6
569,4,2,143,30
570,1,10,94,17
571,2,7,76,8
572,4,0,82,21
573,2,14,58,16
574,2,4,105,4
575,3,11,5,16
576,1,15,44,2
577,1,19,29,25
578,2,7,156,22
579,1,5,7,24
580,2,11,50,29
581,3,0,82,5
582,3,5,66,29
583,4,11,68,13
584,2,12,8,1
585,2,14,155,8
586,3,10,155,14
587,1,8,76,11
588,2,5,50,29
589,2,20,89,17
590,3,8,156,27
591,3,13,149,25
592,4,12,157,1
593,2,8,117,24
594,4,17,138,17
595,4,11,17,12
596,1,13,17,24
597,3,7,134,16
598,2,8,66,11
599,4,0,29,15
600,2,15,12,29
601,1,7,160,29
602,2,11,133,23
603,3,2,138,27
604,1,19,125,18
605,4,14,93,18
606,4,5,56,13
607,3,6,24,23
608,1,16,14,12
609,2,2,36,9
610,1,18,117,2
611,2,7,44,22
612,2,12,141,27
613,1,2,2,30
614,2,0,82,12
615,4,17,156,14
616,4,18,20,25
617,2,0,80,19
618,1,18,53,3
619,3,7,116,5
620,1,14,34,22
621,2,0,124,7
622,4,8,158,5
623,3,20,70,1
624,2,19,157,20
625,1,4,57,14
626,4,7,109,25
627,3,16,76,18
628,2,16,58,25
629,4,1,32,21
630,3,15,75,10
631,4,3,55,15
632,2,13,35,11
633,2,7,114,15
634,2,1,96,3
635,4,15,59,5
636,1,16,81,2
637,2,16,141,18
638,4,5,98,22
639,3,15,95,28
640,2,6,105,8
641,2,7,129,5
642,2,8,32,25
643,1,14,103,11
644,1,15,49,26
645,3,20,88,14
646,1,9,109,14
647,4,15,104,5
648,4,7,69,16
649,3,13,157,8
650,2,15,3,22
651,2,18,3,10
652,3,9,122,24
653,4,7,63,16
654,2,8,5,8
655,2,19,155,11
656,2,19,126,20
657,3,1,130,11
658,1,12,55,1
659,3,17,26,17
660,2,19,46,27
661,3,4,136,11
662,4,17,106,21
663,1,20,54,29
664,1,19,49,23
665,1,18,94,18
666,3,6,136,2
667,1,10,20,24
668,1,18,149,11
669,3,11,98,2
670,4,17,52,14
671,3,7,96,17
672,2,8,24,28
673,3,18,81,11
674,3,2,159,30
675,1,4,35,6
676,3,14,138,29
677,1,13,38,4
678,2,14,152,22
679,2,9,34,14
680,4,11,70,29
681,1,16,120,16
682,3,2,113,20
683,2,14,16,3
684,3,17,98,26
685,4,5,112,15
686,3,17,137,15
687,1,6,67,28
688,3,10,140,14
689,1,12,71,7
690,4,2,74,20
691,1,20,97,7
692,4,17,107,17
693,1,14,14,13
694,1,0,29,25
695,1,4,100,8
696,3,4,31,5
697,3,0,114,6
698,4,20,130,7
699,4,20,40,20
700,3,12,23,24
701,3,1,83,15
702,2,1,108,28
703,1,19,63,24
704,1,18,13,19
705,1,6,92,14
706,3,19,81,28
707,1,13,110,29
708,1,1,151,14
709,2,17,47,18
710,1,16,114,19
711,1,0,67,6
712,2,8,118,6
713,4,19,121,12
714,4,3,37,17
715,4,14,102,3
716,2,11,137,4
717,3,6,122,26
718,3,19,48,6
719,2,10,22,8
720,4,16,44,24
721,3,16,120,23
722,4,2,97,5
723,3,4,71,9
724,4,19,149,1
725,3,18,89,8
726,1,13,133,27
727,3,16,110,2
728,2,15,125,21
729,2,0,50,5
730,4,11,12,28
731,3,17,46,18
732,3,15,4,26
733,2,13,83,28
734,1,6,85,16
735,4,8,112,30
736,2,8,73,4
737,1,15,14,18
738,2,7,79,14
739,4,16,89,3
740,2,11,97,8
741,3,0,38,15
742,1,14,141,28
743,1,15,134,16
744,1,20,69,3
745,1,18,37,5
746,3,19,32,25
747,3,0,99,6
748,1,1,37,6
749,1,18,103,2
750,2,6,2,5
751,4,9,2,13
752,1,13,147,20
753,3,5,141,21
754,2,14,24,24
755,2,4,73,29
756,1,8,104,26
757,3,4,71,18
758,2,4,131,4
759,1,4,153,25
760,4,9,133,28
761,2,8,135,7
762,3,17,17,9
763,2,3,32,27
764,3,18,38,1
765,2,8,59,18
766,4,13,73,15
767,1,13,69,21
768,3,0,104,28
769,1,13,86,16
770,2,7,88,19
771,3,1,50,30
772,3,1,5,19
773,4,8,111,13
774,2,15,46,14
775,2,8,151,13
776,3,11,66,6
777,1,2,153,24
778,4,12,111,9
779,2,17,14,4
780,3,10,148,6
781,3,10,130,18
782,2,11,36,3
783,2,8,150,22
784,1,14,59,1
785,2,14,20,5
786,1,3,16,29
787,3,9,70,5
788,2,5,85,4
789,4,11,17,24
790,4,5,59,11
791,3,17,47,16
792,4,11,113,17
793,3,3,60,30
794,1,8,65,16
795,4,0,20,4
796,2,0,119,27
797,4,4,134,2
798,1,0,141,1
799,3,11,72,6
800,4,15,140,23
801,4,10,30,4
802,1,19,42,27
803,4,5,42,12
804,2,19,33,12
805,1,15,59,30
806,3,11,86,24
807,3,3,96,21
808,4,3,17,24
809,2,18,156,3
810,2,8,103,21
811,4,10,123,12
812,4,2,7,14
813,4,18,140,28
814,4,2,147,1
815,4,19,158,3
816,3,20,117,28
817,4,11,3,21
818,2,20,116,7
819,4,7,68,13
820,1,8,15,9
821,2,12,48,17
822,2,9,137,26
823,3,1,27,15
824,4,10,13,12
825,2,16,6,11
826,3,6,55,14
827,4,1,130,18
828,1,6,119,22
829,2,15,63,3
830,4,17,54,17
831,2,18,50,12
832,3,7,132,6
833,1,9,75,12
834,4,11,157,27
835,4,4,68,14
836,1,6,77,26
837,3,0,61,1
838,1,16,111,6
839,2,13,156,11
840,3,3,142,29
841,1,7,23,4
842,4,5,108,1
843,3,7,23,10
844,4,11,116,7
845,2,5,135,9
846,1,10,156,7
847,2,3,64,27
848,2,18,50,13
849,3,2,160,24
850,4,1,131,20
851,4,3,124,8
852,2,5,149,2
853,4,12,156,22
854,2,16,130,15
855,4,6,35,17
856,4,4,109,24
857,2,9,32,2
858,4,4,50,11
859,1,7,13,20
860,1,11,89,3
861,2,15,135,22
862,2,7,153,29
863,4,18,103,23
864,1,19,25,28
865,2,10,105,20
866,2,9,57,3
867,4,10,20,10
868,3,0,149,16
869,4,2,80,18
870,2,15,125,27
871,3,10,96,12
872,4,3,148,2
873,1,7,149,25
874,1,14,61,4
875,4,4,41,9
876,4,15,130,12
877,1,17,17,20
878,2,17,134,7
879,1,19,102,14
880,2,20,48,24
881,3,11,47,12
882,1,3,8,13
883,4,16,36,21
884,4,10,55,13
885,4,8,32,22
886,2,10,2,30
887,1,8,134,30
888,2,13,70,14
889,2,3,152,21
890,4,18,138,15
891,2,12,81,3
892,4,19,48,9
893,2,16,60,20
894,4,20,34,9
895,4,13,63,13
896,2,8,43,20
897,3,10,99,24
898,3,3,31,10
899,1,19,43,11
900,4,2,159,11
901,1,1,81,9
902,4,4,81,5
903,1,4,8,15
904,1,5,118,10
905,3,13,127,22
906,3,19,137,13
907,1,3,151,11
908,4,9,159,19
909,1,11,138,13
910,2,9,128,6
911,3,2,84,10
912,3,20,54,3
913,3,6,12,14
914,4,3,40,20
915,1,19,25,1
916,1,20,40,13
917,2,6,83,20
918,1,12,132,28
919,1,7,68,26
920,3,16,76,25
921,4,5,85,29
922,3,6,35,6
923,4,4,91,8
924,1,0,98,8
925,1,9,1,11
926,3,20,82,5
927,1,11,68,5
928,1,19,79,28
929,3,1,153,7
930,1,5,34,25
931,3,14,112,9
932,4,10,13,13
933,4,10,107,10
934,3,16,30,28
935,2,3,128,20
936,2,8,95,13
937,1,1,134,13
938,4,17,99,16
939,4,3,88,14
940,2,6,141,29
941,1,5,15,22
942,3,8,114,13
943,3,0,11,8
944,3,17,26,28
945,4,19,34,26
946,2,17,93,29
947,2,2,111,28
948,2,14,91,21
949,2,19,128,19
950,4,8,51,2
951,4,19,71,19
952,2,1,20,25
953,1,10,98,19
954,2,11,121,16
955,1,20,1,6
956,3,19,133,17
957,3,15,22,12
958,4,20,57,25
959,3,20,118,12
960,2,19,105,27
961,3,8,144,8
962,2,1,26,23
963,1,12,102,17
964,4,10,127,19
965,4,15,27,21
966,3,1,95,8
967,3,11,71,18
968,3,17,52,27
969,4,12,42,16
970,1,20,113,27
971,1,0,18,24
972,2,11,136,10
973,4,11,105,23
974,1,8,72,21
975,2,8,87,27
976,1,5,53,11
977,4,3,143,15
978,3,16,125,4
979,4,7,152,23
980,2,18,97,4
981,1,0,95,4
982,3,20,106,4
983,4,0,51,22
984,2,12,6,15
985,3,15,34,2
986,3,20,46,19
987,4,9,30,4
988,4,7,144,7
989,1,7,80,10
990,1,15,113,11
991,3,12,0,30
992,2,7,25,18
993,2,4,160,20
994,4,1,52,19
995,1,6,57,20
996,2,4,138,11
997,3,1,102,29
998,1,15,137,15
999,4,9,83,15
1000,1,1,76,24
1001,2,1,39,23
1002,2,12,16,29
1003,3,13,102,15
1004,3,12,39,19
1005,1,14,0,24
1006,4,15,111,3
1007,2,0,91,8
1008,3,6,1,26
1009,4,5,40,26
1010,2,4,158,29
1011,4,5,32,2
1012,2,13,16,6
1013,4,2,50,25
1014,2,4,9,21
1015,2,2,19,4
1016,4,9,59,26
1017,3,5,53,20
1018,4,5,68,8
1019,3,6,85,30
1020,3,3,10,5
1021,3,0,3,4
1022,2,13,65,12
1023,2,17,92,5
1024,4,13,124,17
1025,3,0,142,30
1026,1,7,66,29
1027,2,11,92,9
1028,3,14,36,4
1029,2,2,141,24
1030,3,4,16,18
1031,2,8,150,2
1032,1,5,152,24
1033,2,20,118,4
1034,3,19,139,13
1035,3,4,49,9
1036,1,16,39,20
1037,2,7,132,14
1038,2,6,62,21
1039,1,16,1,1
1040,4,10,102,20
1041,1,14,23,21
1042,1,9,153,14
1043,3,4,22,7
1044,4,16,89,13
1045,1,11,90,29
1046,3,0,36,9
1047,2,15,93,6
1048,4,7,64,22
1049,1,16,75,3
1050,1,8,132,13
1051,3,17,5,18
1052,1,5,45,4
1053,4,13,122,1
1054,3,9,113,20
1055,1,10,24,28
1056,3,7,103,30
1057,3,12,109,13
1058,1,14,98,10
1059,1,1,104,25
1060,3,7,141,14
1061,1,2,88,17
1062,2,17,18,3
1063,4,16,74,1
1064,4,5,29,1
1065,4,8,105,5
1066,1,5,160,12
1067,1,8,112,26
1068,4,10,89,20
1069,1,10,21,30
1070,2,1,3,16
1071,3,17,4,27
1072,3,17,120,20
1073,1,5,130,29
1074,4,1,81,18
1075,3,3,91,11
1076,1,1,24,17
1077,2,18,30,22
1078,1,15,101,5
1079,3,18,39,28
1080,4,0,110,21
1081,2,12,27,30
1082,1,20,128,6
1083,2,1,26,14
1084,1,12,33,28
1085,4,2,59,7
1086,3,4,0,16
1087,1,18,75,13
1088,4,11,150,26
1089,4,20,100,30
1090,2,14,55,19
1091,1,11,25,21
1092,2,0,8,21
1093,1,11,9,7
1094,1,18,16,10
1095,3,7,151,28
1096,1,16,76,4
1097,1,14,134,19
1098,1,19,150,20
1099,4,20,131,26
1100,4,11,129,1
1101,1,6,19,17
1102,4,2,134,22
1103,2,1,33,10
1104,2,10,148,15
1105,1,20,114,19
1106,3,4,81,6
1107,2,8,12,15
1108,3,11,98,9
1109,4,3,120,5
1110,2,19,21,28
1111,3,7,117,21
1112,3,10,140,15
1113,3,19,57,19
1114,3,3,100,20
1115,2,18,127,28
1116,2,8,40,17
1117,1,14,80,14
1118,3,6,36,2
1119,4,3,133,9
1120,1,15,132,6
1121,3,9,58,19
1122,2,1,110,28
1123,2,19,43,2
1124,3,4,59,14
1125,1,1,110,7
1126,1,9,95,15
1127,2,15,98,26
1128,2,19,23,28
1129,4,1,62,19
1130,3,3,18,24
1131,3,7,105,27
1132,3,5,126,14
1133,1,0,11,18
1134,3,15,24,17
1135,3,17,153,3
1136,1,18,2,15
1137,4,12,115,4
1138,3,6,129,13
1139,2,15,0,7
1140,3,9,63,24
1141,2,3,15,6
1142,2,20,75,25
1143,4,11,105,20
1144,3,5,132,25
1145,1,5,75,27
1146,2,15,64,28
1147,1,20,69,23
1148,1,3,115,25
1149,1,16,17,18
1150,1,10,42,21
1151,4,8,114,20
1152,3,6,33,16
1153,3,13,139,13
1154,1,18,24,13
1155,1,11,141,23
1156,1,18,157,30
1157,4,4,74,10
1158,1,5,48,15
1159,1,3,155,24
1160,1,13,95,23
1161,1,16,29,19
1162,3,19,131,4
1163,1,15,15,3
1164,2,4,7,24
1165,2,7,118,5
1166,3,20,136,3
1167,4,9,24,4
1168,4,15,94,3
1169,1,12,82,3
1170,2,14,149,1
1171,1,6,140,17
1172,2,12,152,14
1173,4,4,46,17
1174,4,1,70,11
1175,2,5,133,15
1176,1,1,154,23
1177,1,8,155,6
1178,3,14,138,27
1179,2,11,29,23
1180,3,13,35,17
1181,4,16,6,28
1182,2,6,7,17
1183,3,14,154,16
1184,3,14,26,21
1185,3,14,14,14
1186,1,0,126,29
1187,1,11,127,26
1188,2,19,98,28
1189,1,16,33,13
1190,2,6,158,26
1191,4,5,128,30
1192,2,10,76,28
1193,1,12,151,30
1194,3,20,35,1
1195,3,12,17,4
1196,3,12,130,6
1197,1,9,157,17
1198,4,1,47,28
1199,2,11,35,26
1200,4,7,138,5
1201,1,7,142,17
1202,1,8,13,17
1203,3,5,71,16
1204,2,6,134,22
1205,4,9,64,7
1206,2,13,117,11
1207,4,13,71,4
1208,3,2,109,9
1209,1,6,26,21
1210,2,3,37,27
1211,4,18,54,3
1212,3,3,15,23
1213,1,0,31,23
1214,2,20,52,29
1215,1,15,33,18
1216,3,0,47,16
1217,1,13,7,9
1218,3,8,120,15
1219,3,1,136,23
1220,2,10,98,24
1221,4,14,138,17
1222,3,19,84,25
1223,3,20,79,20
1224,4,4,82,24
1225,1,10,69,4
1226,3,6,128,4
1227,3,7,80,19
1228,4,5,128,13
1229,4,2,13,29
1230,3,4,38,28
1231,4,9,54,26
1232,1,10,0,18
1233,1,1,81,23
1234,3,5,142,16
1235,1,5,62,22
1236,3,8,26,7
1237,4,9,57,19
1238,3,5,146,22
1239,3,14,145,15
1240,2,9,97,3
1241,2,5,128,13
1242,4,20,124,6
1243,4,20,35,12
1244,2,13,97,19
1245,4,2,51,6
1246,4,20,0,30
1247,4,12,67,9
1248,2,20,129,17
1249,4,6,78,23
1250,4,0,157,13
1251,3,16,82,26
1252,4,11,10,28
1253,2,9,35,12
1254,3,6,52,10
1255,3,7,97,25
1256,1,5,46,20
1257,2,20,117,16
1258,2,11,69,19
1259,4,19,63,7
1260,4,7,20,13
1261,1,16,57,28
1262,1,20,65,15
1263,4,11,71,18
1264,3,16,76,15
1265,4,16,18,22
1266,4,17,1,24
1267,2,6,27,26
1268,3,7,58,23
1269,4,4,32,19
1270,1,8,98,3
1271,1,4,151,3
1272,4,7,84,12
1273,3,7,61,10
1274,3,10,131,22
1275,1,2,87,2
1276,3,15,36,17
1277,3,5,57,5
1278,1,0,83,12
1279,4,1,145,9
1280,2,16,61,12
1281,1,13,24,10
1282,2,7,79,1
1283,2,6,15,15
1284,4,0,16,15
1285,1,16,4,1
1286,2,19,16,29
1287,1,9,42,1
1288,1,16,155,29
1289,1,14,103,9
1290,3,20,92,14
1291,3,17,55,20
1292,4,13,159,8
1293,3,17,39,15
1294,4,2,90,21
1295,3,1,9,18
1296,1,11,11,13
1297,1,15,109,25
1298,1,19,86,14
1299,2,7,142,24
1300,1,5,138,10
1301,2,16,128,28
1302,2,10,110,20
1303,4,17,54,18
1304,1,20,123,22
1305,1,7,26,30
1306,4,2,119,24
1307,2,2,9,14
1308,3,2,65,11
1309,3,4,56,18
1310,1,8,98,6
1311,4,17,102,20
1312,2,7,159,27
1313,2,5,135,24
1314,2,5,84,10
1315,4,7,121,18
1316,2,6,99,21
1317,1,16,49,9
1318,3,3,121,1
1319,1,3,143,24
1320,4,0,141,4
1321,4,17,115,17
1322,3,13,156,20
1323,1,2,21,10
1324,2,9,85,1
1325,3,13,51,18
1326,4,3,53,5
1327,1,20,59,12
1328,1,9,83,28
1329,4,4,111,17
1330,1,12,28,5
1331,3,12,78,15
1332,3,5,1,24
1333,3,7,127,30
1334,1,10,150,13
1335,2,14,132,26
1336,1,7,49,30
1337,4,18,13,28
1338,3,12,72,15
1339,1,11,150,5
1340,3,20,138,10
1341,2,6,38,1
1342,1,8,112,27
1343,2,19,149,29
1344,1,6,20,27
1345,1,12,63,5
1346,3,0,40,17
1347,4,10,98,2
1348,2,11,79,5
1349,1,9,114,20
1350,2,2,3,24
1351,3,4,30,21
1352,1,3,119,30
1353,1,2,124,19
1354,2,14,65,10
1355,4,6,94,20
1356,3,20,0,28
1357,4,18,73,19
1358,4,2,14,27
1359,1,8,59,15
1360,1,16,63,10
1361,1,10,10,15
