,0,1,2,3
234,4,1,61,29
235,4,19,62,23
236,4,14,25,17
237,4,4,28,12
238,3,5,2,22
239,2,15,22,29
240,3,15,119,6
241,4,0,136,25
242,1,10,67,8
243,4,3,25,8
244,4,13,159,21
245,3,17,136,30
246,4,6,122,2
247,2,1,130,6
248,4,19,134,11
249,2,19,49,27
250,2,12,56,16
251,2,12,16,10
252,3,6,157,3
253,3,1,15,24
254,4,4,117,21
255,3,4,44,25
256,1,11,150,9
257,2,9,3,21
258,2,1,155,21
259,4,19,67,2
260,1,14,74,5
261,4,9,148,13
262,2,9,149,18
263,4,9,6,29
264,1,18,39,13
265,1,10,67,12
266,3,9,81,8
267,1,16,44,29
268,3,4,5,10
269,4,0,102,20
270,2,8,65,9
271,3,11,31,30
272,4,0,47,11
273,4,4,38,5
274,2,17,107,26
275,3,9,64,7
276,3,17,25,16
277,4,12,61,11
278,3,9,23,10
279,3,1,47,4
280,1,18,73,29
281,4,19,118,18
282,1,9,74,30
283,3,2,146,11
284,1,5,159,11
285,4,5,73,21
286,1,16,78,7
287,4,0,127,5
288,2,0,66,27
289,4,0,153,17
290,2,6,95,6
291,4,9,68,8
292,4,10,53,1
293,3,12,138,30
294,4,12,136,23
295,3,19,13,30
296,2,20,154,1
297,2,18,97,1
298,1,7,75,7
299,3,18,40,30
300,4,15,157,11
301,3,15,127,30
302,2,18,35,1
303,3,19,157,10
304,1,16,14,19
305,2,7,131,28
306,1,1,76,6
307,4,9,138,21
308,4,3,87,18
309,4,3,119,7
310,1,0,61,8
311,1,9,33,28
312,3,0,26,22
313,2,8,159,17
314,4,16,26,21
315,4,5,114,17
316,2,16,54,15
317,1,11,73,7
318,2,17,42,19
319,4,8,90,2
320,1,10,8,16
321,4,16,20,21
322,3,4,5,14
323,2,18,109,17
324,3,20,151,4
325,4,5,151,3
326,2,1,24,27
327,2,0,33,16
328,1,13,118,5
329,1,17,98,26
330,4,5,58,5
331,4,15,40,2
332,1,12,7,23
333,2,13,92,13
334,4,20,144,6
335,3,3,88,10
336,2,12,45,14
337,2,0,95,7
338,1,1,70,8
339,3,0,46,21
340,2,3,83,17
341,3,4,40,5
342,1,13,123,4
343,2,5,150,22
344,4,5,87,18
345,2,10,95,12
346,4,17,29,30
347,4,0,105,16
348,4,17,116,22
349,3,19,30,19
350,2,20,49,22
351,3,10,72,10
352,1,5,84,19
353,2,7,133,30
354,2,5,87,22
355,4,9,138,28
356,1,20,64,15
357,4,10,121,15
358,3,13,14,13
359,3,19,2,17
360,3,14,160,5
361,1,0,47,28
362,3,0,60,17
363,4,14,73,8
364,3,13,130,25
365,3,13,69,29
366,2,15,100,11
367,1,1,41,8
368,4,3,9,22
369,3,15,139,3
370,1,3,48,16
371,1,1,22,1
372,3,4,148,20
373,3,16,141,15
374,1,10,109,5
375,3,0,1,27
376,4,12,138,11
377,1,20,5,23
378,2,11,143,27
379,3,3,93,10
380,3,13,133,21
381,2,2,65,29
382,3,19,135,1
383,2,14,137,12
384,1,20,66,24
385,1,9,1,26
386,3,20,108,12
387,2,16,56,17
388,2,17,101,3
389,2,6,56,19
390,1,10,108,2
391,2,9,14,26
392,1,4,61,24
393,4,11,144,22
394,2,19,148,16
395,2,14,111,30
396,2,13,118,16
397,4,8,9,3
398,2,1,111,30
399,4,17,119,28
400,2,4,117,24
401,4,9,77,24
402,4,12,88,18
403,3,19,38,5
404,3,2,150,20
405,3,6,22,9
406,4,11,118,1
407,4,10,117,25
408,1,7,136,23
409,3,7,91,30
410,3,7,78,27
411,3,19,155,16
412,2,13,88,17
413,3,16,57,23
414,2,9,91,26
415,2,15,139,14
416,2,10,77,12
417,3,8,136,22
418,2,14,48,22
419,1,9,101,28
420,4,3,20,13
421,1,12,36,20
422,1,14,71,6
423,1,0,122,28
424,4,19,56,17
425,4,4,112,12
426,2,11,50,29
427,3,15,91,20
428,3,8,130,6
429,4,10,103,14
430,4,11,50,25
431,2,7,150,23
432,2,3,77,16
433,3,13,119,4
434,3,10,88,6
435,2,20,113,15
436,4,7,159,21
437,1,2,30,23
438,1,13,57,16
439,2,1,136,3
440,1,20,58,6
441,1,19,46,21
442,2,8,98,2
443,2,8,148,4
444,1,0,64,26
445,4,19,138,1
446,2,8,154,12
447,3,14,120,1
448,3,1,99,24
449,3,11,155,24
450,3,4,124,12
451,3,15,46,9
452,4,5,157,17
453,2,14,34,30
454,1,7,0,10
455,3,19,118,18
456,4,1,4,3
457,2,16,2,29
458,4,4,97,20
459,4,15,58,4
460,3,8,98,22
461,1,6,124,16
462,1,12,59,11
463,2,10,45,11
464,1,17,158,26
465,1,19,16,28
466,2,7,150,9
467,2,17,64,15
468,3,3,30,11
469,1,0,136,11
470,3,16,119,15
471,3,4,46,4
472,4,15,33,7
473,4,16,69,3
474,2,2,50,16
475,1,7,36,9
476,2,12,54,13
477,3,20,0,17
478,3,17,99,26
479,2,12,155,30
480,1,12,113,17
481,3,1,37,8
482,3,3,22,22
483,3,14,158,27
484,2,13,20,4
485,4,2,22,24
486,3,5,0,4
487,4,15,18,9
488,2,6,5,22
489,3,8,159,11
490,1,14,155,15
491,2,13,151,3
492,2,0,155,23
493,4,9,44,27
494,4,20,26,28
495,4,10,14,3
496,3,4,74,9
497,2,8,112,17
498,1,8,8,8
499,4,6,134,1
500,3,18,105,8
501,1,17,117,25
502,3,16,82,29
503,4,5,12,13
504,2,11,28,22
505,1,15,62,20
506,4,4,56,7
507,3,13,84,10
508,3,0,147,17
509,3,4,74,2
510,4,19,36,18
511,1,8,3,18
512,1,17,131,13
513,4,1,150,10
514,1,2,88,25
515,2,8,116,14
516,4,5,72,25
517,1,13,107,13
518,4,20,17,25
519,2,1,57,18
520,2,6,104,23
521,4,1,157,19
522,1,15,82,19
523,3,17,149,4
524,2,20,65,25
525,3,0,44,20
526,3,7,155,1
527,4,4,118,5
528,4,10,110,13
529,3,13,23,6
530,1,11,148,27
531,3,14,53,19
532,4,5,84,14
533,3,20,116,6
534,3,14,77,12
535,1,9,103,6
536,4,0,0,7
537,2,17,61,1
538,4,20,140,4
539,3,3,74,12
540,4,6,118,6
541,3,0,24,28
542,3,10,152,20
543,3,18,107,20
544,1,5,47,10
545,1,0,39,9
546,2,4,51,5
547,2,17,16,30
548,3,9,50,13
549,3,20,139,6
550,4,17,44,4
551,2,4,24,19
552,2,19,99,5
553,4,5,120,27
554,4,9,80,21
555,3,17,13,10
556,3,2,92,1
557,3,17,105,12
558,2,1,100,19
559,2,7,55,14
560,3,20,34,27
561,3,1,93,10
562,3,13,99,30
563,4,9,85,8
564,4,8,40,1
565,1,4,39,6
566,3,2,71,8
567,1,2,92,4
568,4,11,125,13
569,4,4,26,11
570,1,12,15,8
571,1,19,26,23
572,4,19,48,18
573,4,5,145,16
574,1,16,102,20
575,4,7,94,23
576,4,0,4,20
577,1,1,69,10
578,4,12,61,24
579,3,6,101,16
580,2,17,8,18
581,3,3,157,20
582,1,6,139,7
583,2,17,1,1
584,3,11,45,1
585,2,11,55,2
586,4,14,65,2
587,3,19,130,3
588,2,18,116,16
589,3,2,116,6
590,1,7,2,29
591,3,8,115,12
592,2,1,31,19
593,2,20,141,19
594,2,14,151,2
595,1,2,41,11
596,1,14,92,28
597,4,2,75,8
598,1,8,14,9
599,3,3,112,14
600,3,0,126,30
601,2,20,94,27
602,3,16,2,21
603,3,15,96,10
604,1,4,51,3
605,2,9,52,15
606,4,18,156,25
607,3,0,152,9
608,2,4,61,28
609,2,12,140,21
610,2,7,11,23
611,4,7,70,21
612,3,16,25,28
613,2,20,21,25
614,4,8,96,19
615,4,9,123,8
616,3,12,34,10
617,3,13,37,22
618,4,7,77,13
619,3,15,41,29
620,1,16,123,15
621,3,4,81,13
622,2,3,49,28
623,4,0,1,3
624,2,2,108,16
625,3,8,1,20
626,1,6,24,3
627,2,19,86,24
628,2,14,149,18
629,4,16,4,21
630,4,3,69,4
631,1,0,49,25
632,4,3,70,14
633,2,16,5,7
634,1,6,33,28
635,2,4,88,26
636,1,6,46,13
637,1,14,110,21
638,1,7,137,15
639,4,19,9,30
640,2,15,123,20
641,1,15,58,5
642,4,18,148,18
643,3,7,34,7
644,2,10,6,18
645,4,13,81,13
646,4,4,146,16
647,1,15,104,13
648,2,0,15,6
649,4,5,97,20
650,2,4,1,6
651,3,9,1,22
652,4,10,82,12
653,1,17,143,14
654,3,4,160,30
655,1,13,107,7
656,3,7,128,20
657,3,16,12,25
658,2,4,8,18
659,3,9,49,19
660,2,4,25,27
661,4,5,76,27
662,3,8,70,26
663,4,10,86,12
664,4,15,91,28
665,4,1,145,26
666,1,0,143,24
667,2,9,131,7
668,1,10,114,7
669,1,10,71,10
670,1,2,30,29
671,1,4,100,10
672,1,12,129,17
673,4,1,155,14
674,4,18,99,8
675,4,9,76,4
676,2,19,45,2
677,3,1,156,29
678,4,4,104,14
679,4,10,58,4
680,1,12,2,3
681,4,0,13,11
682,2,18,40,16
683,2,5,67,25
684,4,2,102,21
685,4,18,108,18
686,1,14,54,18
687,4,11,11,28
688,1,0,139,21
689,3,1,52,19
690,2,15,39,9
691,4,7,50,13
692,3,6,94,5
693,3,12,28,11
694,2,11,72,24
695,2,18,50,15
696,1,8,4,23
697,3,6,153,14
698,2,7,92,20
699,1,10,27,3
700,1,3,132,20
701,2,16,121,4
702,4,20,146,7
703,1,15,28,12
704,4,3,11,7
705,2,0,55,3
706,3,13,66,5
707,1,14,76,28
708,2,19,86,8
709,1,15,24,30
710,3,4,30,15
711,4,10,114,11
712,4,3,48,29
713,2,11,111,29
714,4,0,84,28
715,1,0,79,7
716,2,10,3,15
717,4,1,146,11
718,1,5,29,15
719,3,20,88,2
720,4,20,78,17
721,1,18,140,7
722,4,0,44,8
723,4,7,9,21
724,3,1,141,4
725,2,13,104,16
726,1,19,149,17
727,2,6,36,9
728,2,4,5,20
729,3,18,13,25
730,2,4,73,1
731,1,3,21,30
732,3,12,31,24
733,4,7,20,19
734,1,5,94,4
735,4,10,154,5
736,1,0,131,13
737,4,9,143,18
738,4,11,109,28
739,4,9,43,4
740,1,1,125,18
741,4,2,104,27
742,4,18,157,14
743,4,15,66,26
744,3,8,98,5
745,3,12,120,21
746,3,7,75,2
747,3,12,42,12
748,4,12,101,24
749,2,6,5,26
750,4,12,76,30
751,1,12,111,29
752,3,15,96,19
753,2,2,22,9
754,4,3,114,15
755,1,5,41,18
756,4,0,37,17
757,3,2,8,5
758,3,9,78,3
759,4,19,136,4
760,2,6,23,7
761,1,9,131,28
762,3,17,82,17
763,3,14,69,4
764,1,0,106,3
765,4,17,17,2
766,4,20,140,2
767,1,6,123,10
768,3,17,149,14
769,3,4,59,26
770,3,6,26,19
771,4,3,25,28
772,1,10,4,4
773,4,3,155,30
774,2,15,78,30
775,4,0,160,17
776,1,16,104,16
777,3,18,156,7
778,3,12,83,14
779,2,6,71,13
780,2,2,136,3
781,3,17,41,28
782,1,17,17,8
783,2,4,82,7
784,3,7,14,25
785,3,20,111,14
786,4,16,92,7
787,2,16,107,16
788,3,14,107,20
789,1,18,90,6
790,1,1,155,9
791,4,14,123,8
792,2,7,33,23
793,4,8,134,9
794,3,6,83,17
795,3,8,44,5
796,1,10,71,6
797,2,20,55,24
798,2,7,86,3
799,3,7,144,14
800,3,3,84,17
801,4,18,140,20
802,4,16,125,27
803,1,17,93,18
804,4,4,13,11
805,4,16,38,5
806,3,8,45,10
807,2,10,68,6
808,1,7,130,2
809,1,9,66,5
810,1,4,136,18
811,3,6,36,19
812,4,0,63,30
813,2,15,22,4
814,4,9,67,18
815,2,19,87,14
816,1,14,2,25
817,3,18,154,20
818,1,12,97,30
819,3,6,159,26
820,4,19,125,27
821,4,13,137,29
822,1,7,67,22
823,1,16,140,16
824,1,20,71,29
825,4,0,128,18
826,4,8,105,14
827,1,11,75,8
828,3,2,48,9
829,2,10,13,29
830,4,4,115,28
831,4,6,155,20
832,2,15,34,26
833,1,17,100,13
834,4,19,78,26
835,4,4,63,30
836,4,5,132,3
837,4,11,25,30
838,1,18,13,5
839,3,12,44,17
840,3,15,113,8
841,1,3,119,6
842,3,18,14,20
843,3,16,59,11
844,3,19,112,18
845,4,9,16,13
846,1,6,108,2
847,2,3,53,8
848,4,3,133,7
849,3,15,123,9
850,2,7,155,28
851,4,11,121,24
852,4,1,57,11
853,1,3,2,25
854,3,17,147,24
855,4,8,58,20
856,1,0,126,27
857,3,8,142,19
858,1,15,150,6
859,2,12,33,7
860,3,1,34,2
861,3,6,86,29
862,1,13,91,30
863,3,4,154,10
864,3,19,17,25
865,1,6,159,13
866,1,13,121,14
867,3,16,7,8
868,2,1,125,9
869,2,20,74,28
870,1,0,93,24
871,3,0,100,14
872,1,6,72,10
873,3,14,122,22
874,2,1,122,24
875,2,18,87,6
876,1,9,152,30
877,2,8,152,21
878,3,20,25,28
879,4,17,151,12
880,1,9,111,29
881,2,12,111,18
882,3,20,65,21
883,1,5,139,5
884,2,1,6,24
885,3,16,159,6
886,3,11,125,29
887,4,1,11,16
888,1,4,28,22
889,4,0,154,8
890,4,2,12,8
891,1,6,13,9
892,2,4,12,25
893,1,20,82,24
894,4,12,139,21
895,1,11,77,16
896,4,1,73,23
897,3,8,66,10
898,4,2,128,16
899,3,0,144,9
900,4,11,45,3
901,1,13,43,8
902,1,18,33,6
903,1,11,80,20
904,3,16,155,1
905,4,6,157,27
906,4,7,103,7
907,3,13,57,19
908,1,14,152,9
909,2,3,91,21
910,2,17,136,18
911,1,19,62,9
912,1,15,77,2
913,1,4,29,30
914,3,17,154,28
915,3,11,14,14
916,2,10,31,29
917,4,12,149,26
918,4,19,94,25
919,4,15,31,25
920,4,11,141,1
921,2,13,19,9
922,1,3,62,16
923,2,6,18,28
924,1,10,22,1
925,3,2,108,2
926,1,2,29,16
927,2,11,71,3
928,4,8,114,27
929,4,13,133,14
930,4,11,82,25
931,2,7,64,11
932,1,8,12,5
933,3,5,77,11
934,4,17,78,20
935,1,8,105,19
936,4,1,129,10
937,2,10,159,14
938,4,18,157,25
939,4,4,105,27
940,2,9,110,17
941,2,17,106,9
942,1,7,24,27
943,1,20,147,7
944,3,14,135,3
945,4,1,106,26
946,4,0,130,26
947,1,16,7,24
948,3,2,59,5
949,3,6,31,30
950,4,8,154,20
951,2,1,120,20
952,4,16,110,10
953,2,2,28,24
954,4,8,120,20
955,2,0,73,23
956,4,15,16,22
957,4,16,129,25
958,1,15,123,18
959,3,13,14,25
960,4,20,135,19
961,3,14,14,16
962,1,8,150,3
963,3,10,23,23
964,1,10,12,28
965,1,0,117,22
966,3,3,128,11
967,2,18,111,22
968,1,8,105,25
969,4,13,59,3
970,1,9,152,3
971,1,5,95,24
972,4,1,134,17
973,3,18,18,24
974,4,12,40,7
975,4,2,57,30
976,1,9,14,28
977,4,4,87,14
978,4,6,110,26
979,2,2,100,1
980,4,10,87,14
981,1,9,81,13
982,2,20,99,23
983,4,5,38,4
984,2,1,105,18
985,3,19,118,19
986,1,20,72,17
987,4,18,54,8
988,3,9,125,28
989,3,10,72,14
990,4,2,155,2
991,4,20,55,28
992,2,0,2,18
993,3,11,80,16
994,1,13,133,21
995,4,4,6,23
996,2,18,91,14
997,4,1,54,16
998,4,20,51,4
999,4,11,3,17
1000,2,6,53,6
1001,4,4,101,17
1002,3,4,120,16
1003,2,1,6,23
1004,4,15,110,14
1005,2,9,87,30
1006,3,1,10,8
1007,1,7,138,24
1008,3,15,69,23
1009,2,8,1,22
1010,1,0,89,8
1011,4,13,149,30
1012,4,20,144,26
1013,4,2,53,11
1014,4,4,147,15
1015,2,5,29,8
1016,4,7,42,1
1017,1,2,61,2
1018,4,12,122,11
1019,4,13,42,5
1020,2,10,147,27
1021,3,20,11,21
1022,3,18,159,4
1023,2,15,29,24
1024,3,12,96,23
1025,1,17,48,25
1026,1,5,47,30
1027,2,8,22,26
1028,3,4,75,14
1029,3,14,97,20
1030,2,14,59,22
1031,2,10,6,14
1032,2,11,160,11
1033,3,9,85,2
1034,3,1,148,7
1035,2,11,52,25
1036,2,1,28,16
1037,3,0,122,20
1038,4,4,110,26
1039,1,7,89,2
1040,2,8,34,30
1041,2,11,62,28
1042,3,17,145,19
1043,3,5,2,13
1044,2,11,127,17
1045,1,4,155,23
1046,2,20,153,23
1047,1,2,58,8
1048,4,18,116,8
1049,1,5,152,15
1050,2,1,95,3
1051,4,14,21,15
1052,3,9,107,19
1053,3,19,131,4
1054,3,11,109,26
1055,3,4,52,26
1056,1,1,18,30
1057,1,15,64,30
1058,3,11,87,12
1059,3,4,128,19
1060,3,11,39,23
1061,3,7,130,26
1062,4,9,58,25
1063,3,10,140,18
1064,1,2,63,13
1065,2,6,126,1
1066,3,17,25,1
1067,4,7,128,10
1068,3,2,129,14
1069,2,9,148,15
1070,3,19,42,6
1071,2,5,143,6
1072,4,13,27,2
1073,3,1,133,2
1074,4,14,134,13
1075,4,4,4,18
1076,1,6,22,10
1077,1,20,50,3
1078,2,5,18,15
1079,4,7,129,1
1080,2,1,91,30
1081,2,1,2,25
1082,4,5,34,20
1083,4,13,58,15
1084,1,17,95,10
1085,2,9,120,30
1086,1,5,110,30
1087,4,7,112,22
1088,1,14,147,30
1089,3,15,18,9
1090,1,12,150,7
1091,4,2,34,24
1092,4,11,34,30
1093,3,16,94,3
1094,2,19,7,27
1095,2,1,25,7
1096,4,19,139,1
1097,1,18,66,30
1098,1,13,7,15
1099,4,6,145,17
1100,1,8,49,4
1101,4,10,139,17
1102,3,7,85,17
1103,2,19,83,5
1104,4,0,144,28
1105,4,4,22,9
1106,3,7,53,29
1107,3,19,24,20
1108,4,8,108,6
1109,4,8,47,16
1110,3,3,61,2
1111,3,5,43,11
1112,4,4,102,28
1113,3,8,59,8
1114,1,10,44,6
1115,1,19,25,23
1116,4,1,79,4
1117,2,19,92,3
1118,4,4,98,9
1119,3,10,33,4
1120,2,13,108,4
1121,3,10,13,21
1122,4,7,132,12
1123,1,13,75,15
1124,1,13,32,15
1125,2,3,121,22
1126,1,10,62,13
1127,4,15,149,23
1128,4,1,152,2
1129,3,6,83,30
1130,2,8,81,10
1131,3,1,3,22
1132,2,4,99,6
1133,1,0,14,14
1134,3,18,140,30
1135,2,16,17,27
1136,4,15,122,25
1137,3,12,29,24
1138,3,17,131,29
1139,4,16,119,12
1140,3,0,68,26
1141,2,7,67,2
1142,3,4,76,21
1143,1,8,53,16
1144,1,14,97,2
1145,4,20,24,29
1146,3,8,145,29
1147,4,15,73,12
1148,1,16,143,5
1149,3,17,109,28
1150,2,6,15,6
1151,3,14,66,25
1152,1,2,124,4
1153,4,14,159,8
1154,1,5,120,5
1155,2,2,88,20
1156,1,13,66,14
1157,4,11,43,5
1158,4,11,11,8
1159,1,18,55,21
1160,3,5,74,25
1161,3,9,15,23
1162,2,9,28,1
1163,3,15,20,20
1164,1,9,138,19
1165,1,6,34,13
1166,4,1,13,29
1167,3,13,137,23
1168,2,16,48,29
1169,2,15,19,12
1170,2,8,4,19
1171,3,3,117,26
1172,4,18,3,27
1173,2,7,152,27
1174,3,15,160,6
1175,1,11,40,13
1176,3,5,124,3
1177,2,1,62,23
1178,4,17,106,9
1179,4,20,151,1
1180,1,11,30,25
1181,2,8,101,27
1182,2,12,26,17
1183,1,4,113,11
1184,1,8,28,30
1185,1,0,97,9
1186,4,6,132,13
1187,3,2,41,29
1188,1,14,79,15
1189,1,4,123,13
1190,4,5,69,17
1191,4,19,13,13
1192,2,5,86,25
1193,3,12,106,21
1194,4,20,56,17
1195,4,11,2,27
1196,1,19,98,10
1197,1,11,64,17
1198,3,12,15,7
1199,3,5,129,7
1200,2,0,18,3
1201,4,10,6,2
1202,2,9,51,26
1203,4,16,118,22
1204,3,19,24,10
1205,4,10,0,24
1206,2,5,62,12
1207,4,6,45,30
1208,2,3,69,7
1209,2,2,23,18
1210,2,16,43,25
1211,2,3,90,19
1212,1,2,113,27
1213,1,7,52,2
1214,1,13,50,3
1215,1,12,7,30
1216,3,2,118,5
1217,4,9,148,14
1218,4,3,122,9
1219,1,16,132,30
1220,2,14,97,2
1221,3,6,35,10
1222,2,12,26,24
1223,4,11,129,27
1224,1,5,142,28
1225,4,19,140,13
1226,1,4,37,29
1227,2,3,92,2
1228,3,19,109,25
1229,4,17,111,30
1230,1,0,157,26
1231,1,8,81,11
1232,3,3,120,23
1233,1,8,126,4
1234,3,20,10,2
1235,2,20,45,20
1236,3,7,18,16
1237,2,16,110,11
1238,1,5,153,6
1239,4,11,48,11
1240,4,2,84,13
1241,4,5,3,17
1242,3,13,138,11
1243,2,7,94,30
1244,3,3,48,8
1245,2,9,63,20
1246,2,12,75,18
1247,3,16,131,14
1248,3,17,128,17
1249,1,17,18,26
1250,4,9,17,30
1251,4,18,2,15
1252,4,15,70,25
1253,4,16,29,16
1254,2,0,129,20
1255,1,6,61,17
1256,1,9,43,4
1257,1,6,114,25
1258,2,11,4,29
1259,4,17,48,19
1260,1,6,98,1
1261,4,16,67,4
1262,3,3,84,8
1263,3,4,42,20
1264,2,18,49,10
1265,2,0,30,27
1266,1,0,35,30
1267,4,2,26,11
1268,3,3,49,2
1269,2,1,80,13
1270,3,17,134,23
1271,2,4,155,14
1272,4,13,130,4
1273,1,19,67,6
1274,3,3,100,4
1275,1,12,97,13
1276,4,8,105,4
1277,1,10,0,11
1278,1,13,52,5
1279,2,8,79,28
1280,3,12,51,4
1281,2,4,106,30
1282,2,17,62,5
1283,1,8,22,22
1284,4,11,131,25
1285,2,3,11,5
1286,3,2,107,11
1287,4,20,75,1
1288,4,0,85,20
1289,2,11,154,3
1290,2,13,83,17
1291,1,10,143,18
1292,2,18,129,4
1293,2,17,29,28
1294,3,6,36,21
1295,1,15,159,7
1296,4,13,108,26
1297,1,18,154,27
1298,4,15,159,13
1299,1,19,96,30
1300,1,1,150,19
1301,3,9,38,4
1302,1,15,123,3
1303,2,9,139,23
1304,4,16,119,10
1305,2,8,94,4
1306,1,1,11,29
1307,2,10,5,10
1308,2,7,84,18
1309,4,8,93,19
1310,2,19,135,11
1311,3,20,47,28
1312,1,20,1,2
1313,2,2,117,21
1314,1,17,25,30
1315,4,13,25,5
1316,3,6,14,28
1317,4,4,127,24
1318,2,16,65,13
1319,2,13,7,26
1320,4,13,109,18
1321,3,1,144,2
1322,1,10,14,27
1323,1,1,158,1
1324,4,14,53,17
1325,4,7,72,26
1326,3,18,60,27
1327,1,19,77,11
1328,2,7,141,17
1329,1,18,128,9
1330,2,18,35,15
1331,2,11,87,22
1332,2,7,131,19
1333,3,13,71,18
1334,3,9,111,25
1335,1,20,46,23
1336,1,6,35,8
1337,1,9,151,2
1338,3,8,78,26
1339,4,6,138,12
1340,2,1,4,9
1341,2,13,138,24
1342,3,4,29,3
1343,3,15,13,11
1344,1,12,10,26
1345,4,19,50,6
1346,2,10,109,12
1347,2,13,114,6
1348,1,13,116,23
1349,4,13,70,14
1350,4,13,158,28
1351,1,19,60,17
1352,1,5,0,18
1353,1,16,127,22
1354,3,10,76,10
1355,2,7,148,16
1356,2,5,69,21
1357,1,18,108,15
1358,2,6,6,8
1359,2,19,154,6
1360,2,10,159,26
1361,3,20,83,9
