,0,1,2,3
160,2,20,117,1
161,4,15,1,13
162,2,8,43,20
163,2,3,48,29
164,4,3,153,24
165,2,12,35,13
166,2,18,43,7
167,4,19,150,17
168,2,17,84,7
169,1,4,30,29
170,2,8,45,30
171,2,1,62,19
172,1,16,51,9
173,3,18,47,5
174,2,18,95,16
175,4,16,149,14
176,3,16,48,16
177,1,12,84,11
178,2,5,59,29
179,1,12,51,9
180,3,5,137,14
181,1,20,136,14
182,3,7,58,9
183,2,20,56,24
184,2,1,26,5
185,4,3,21,14
186,1,2,50,17
187,2,13,144,7
188,2,20,149,23
189,4,2,122,6
190,1,16,68,30
191,1,2,148,8
192,3,0,119,2
193,1,14,8,14
194,2,11,33,30
195,1,17,90,10
196,1,4,54,12
197,1,6,53,7
198,4,5,38,14
199,1,2,14,29
200,3,14,67,14
201,2,2,127,29
202,3,1,158,27
203,4,19,74,13
204,3,19,118,4
205,4,15,141,10
206,2,2,82,21
207,1,18,126,29
208,2,13,58,4
209,1,2,118,9
210,4,13,69,2
211,2,11,130,27
212,1,9,25,21
213,1,17,157,29
214,2,20,160,14
215,4,8,126,15
216,4,7,114,21
217,3,7,143,14
218,2,10,99,19
219,3,12,109,12
220,2,3,154,19
221,1,13,52,13
222,4,19,22,20
223,1,0,109,21
224,3,15,160,17
225,4,2,99,9
226,4,2,147,28
227,2,15,78,29
228,3,8,68,25
229,4,6,35,3
230,2,11,151,29
231,1,2,15,1
232,2,10,33,18
233,2,16,123,10
234,1,9,5,25
235,3,17,77,6
236,3,7,61,20
237,2,11,38,29
238,3,10,9,7
239,4,0,111,26
240,4,11,146,4
241,1,11,3,12
242,3,10,58,24
243,1,4,12,10
244,3,16,130,14
245,3,17,115,1
246,2,20,130,7
247,4,18,146,23
248,1,7,66,16
249,4,20,53,13
250,1,16,133,11
251,3,14,101,19
252,2,13,84,29
253,1,12,47,20
254,4,18,42,21
255,2,13,57,11
256,2,8,84,8
257,4,18,104,23
258,3,2,14,25
259,4,6,62,10
260,3,6,53,22
261,4,13,85,2
262,3,7,109,21
263,3,6,22,30
264,1,6,129,1
265,1,20,160,19
266,2,10,148,23
267,2,12,64,27
268,2,2,30,29
269,3,0,122,7
270,4,7,62,24
271,1,5,114,19
272,2,1,124,4
273,2,14,40,23
274,1,19,16,4
275,4,1,130,26
276,2,14,31,8
277,1,2,100,14
278,2,3,155,21
279,3,0,64,21
280,1,8,59,8
281,2,12,141,6
282,4,7,59,2
283,4,7,56,23
284,4,0,135,14
285,3,9,45,6
286,3,11,114,14
287,3,0,62,22
288,1,5,78,17
289,3,4,31,17
290,4,0,52,16
291,3,10,83,30
292,1,2,76,11
293,1,10,51,15
294,3,8,56,8
295,2,14,36,7
296,1,3,4,25
297,1,13,109,4
298,2,1,154,21
299,3,8,47,30
300,1,10,92,22
301,4,4,52,12
302,3,13,134,25
303,3,8,88,7
304,2,7,137,2
305,3,2,20,26
306,3,0,46,9
307,2,6,82,11
308,4,15,70,7
309,3,14,32,22
310,1,18,73,12
311,3,4,129,24
312,4,11,48,21
313,3,5,63,5
314,3,0,102,3
315,4,17,39,13
316,3,17,26,22
317,4,18,61,3
318,3,8,46,12
319,4,5,119,16
320,1,7,71,22
321,2,16,21,5
322,2,20,19,8
323,2,5,55,8
324,2,9,56,16
325,4,8,106,16
326,4,1,21,23
327,1,6,117,9
328,4,6,131,22
329,1,15,5,21
330,4,4,106,1
331,1,15,101,11
332,2,5,31,9
333,4,7,25,21
334,2,4,94,4
335,3,5,145,28
336,3,8,93,1
337,4,17,36,23
338,1,10,89,17
339,4,11,8,20
340,4,4,71,17
341,2,8,49,15
342,4,19,26,26
343,2,19,0,12
344,2,7,4,16
345,2,6,149,7
346,1,0,23,7
347,2,20,51,26
348,1,16,22,25
349,1,3,113,23
350,1,13,156,7
351,3,10,160,15
352,4,10,11,21
353,1,2,7,7
354,2,3,110,2
355,1,8,60,5
356,4,13,4,1
357,2,2,37,24
358,3,15,14,21
359,4,5,139,7
360,2,6,157,28
361,2,19,37,18
362,3,16,33,5
363,2,11,16,14
364,1,11,18,30
365,4,10,80,23
366,1,9,101,23
367,4,7,115,11
368,1,14,111,28
369,4,12,86,2
370,1,14,43,7
371,1,10,10,15
372,1,6,48,25
373,1,16,82,25
374,1,12,77,19
375,2,2,97,21
376,4,1,40,21
377,3,19,62,27
378,3,11,71,24
379,1,6,0,30
380,4,4,28,30
381,4,1,156,28
382,4,14,153,19
383,2,3,107,15
384,4,3,33,18
385,1,3,111,25
386,1,10,89,14
387,1,0,101,27
388,4,17,159,26
389,2,6,145,6
390,4,16,139,21
391,2,10,25,2
392,3,14,139,28
393,4,14,58,11
394,4,7,129,19
395,4,4,36,25
396,4,17,61,6
397,4,9,50,28
398,2,9,141,19
399,1,6,154,27
400,4,9,77,17
401,4,5,18,28
402,3,13,101,14
403,2,4,124,20
404,4,1,44,21
405,1,4,9,28
406,3,20,56,25
407,1,20,138,8
408,2,9,112,14
409,1,1,62,5
410,2,14,68,6
411,2,5,151,18
412,4,20,121,23
413,3,16,73,8
414,1,12,97,19
415,4,3,16,17
416,2,5,20,27
417,2,19,160,17
418,1,12,34,30
419,3,8,19,28
420,3,15,0,23
421,4,14,79,12
422,3,1,7,28
423,2,15,103,23
424,4,3,104,3
425,1,6,84,22
426,3,20,159,9
427,1,5,83,28
428,3,15,126,14
429,1,6,3,1
430,1,8,65,9
431,1,11,120,10
432,3,16,91,7
433,1,1,49,9
434,2,7,62,23
435,2,10,135,7
436,3,13,88,6
437,1,18,14,16
438,1,9,82,12
439,4,1,152,9
440,2,3,4,19
441,2,19,19,14
442,2,12,83,28
443,4,7,51,23
444,1,18,14,11
445,4,2,151,5
446,3,6,98,12
447,1,20,59,14
448,1,1,73,3
449,4,15,140,15
450,2,18,55,26
451,2,8,74,23
452,2,20,63,16
453,4,12,12,13
454,1,6,93,3
455,1,5,145,1
456,4,12,50,30
457,4,9,98,17
458,2,7,78,16
459,2,19,111,28
460,4,12,157,27
461,3,5,110,17
462,2,20,35,27
463,2,19,80,2
464,4,15,63,3
465,3,3,119,26
466,3,6,2,27
467,3,19,90,12
468,1,10,20,28
469,4,5,129,11
470,1,2,26,24
471,4,7,156,21
472,3,19,11,23
473,3,9,77,27
474,4,18,2,20
475,2,9,150,17
476,4,2,60,19
477,3,7,152,11
478,1,10,32,29
479,3,9,87,5
480,3,20,22,23
481,2,20,60,28
482,1,20,66,23
483,1,17,99,11
484,1,1,55,27
485,2,13,44,26
486,4,3,29,9
487,3,2,130,28
488,4,7,145,22
489,1,2,70,24
490,4,2,38,17
491,2,4,92,12
492,2,12,137,2
493,1,8,40,21
494,2,0,140,26
495,1,0,155,16
496,1,17,23,26
497,2,13,44,2
498,2,7,76,29
499,2,16,118,7
500,3,8,8,14
501,3,7,74,20
502,1,11,55,20
503,2,4,48,2
504,4,19,156,25
505,2,3,116,19
506,4,11,33,9
507,4,19,124,25
508,3,7,4,25
509,2,19,120,26
510,3,13,103,5
511,1,19,42,18
512,3,0,80,7
513,2,13,112,30
514,4,16,15,7
515,1,13,154,3
516,1,5,24,28
517,3,4,158,6
518,3,3,71,1
519,1,3,14,17
520,1,15,65,5
521,3,4,130,22
522,3,17,152,18
523,2,10,50,10
524,2,2,96,1
525,2,1,46,30
526,3,17,39,23
527,4,9,5,13
528,2,19,7,26
529,1,9,122,18
530,3,15,101,25
531,4,17,77,11
532,1,10,68,27
533,2,5,143,2
534,1,18,48,25
535,1,5,10,5
536,3,2,15,22
537,4,12,116,7
538,3,9,52,11
539,4,6,88,20
540,1,12,116,18
541,2,0,42,7
542,2,14,3,23
543,4,7,115,29
544,3,16,114,2
545,3,18,6,26
546,1,8,58,19
547,4,0,94,9
548,2,4,159,14
549,1,10,66,20
550,2,13,143,18
551,1,9,143,8
552,4,13,8,30
553,4,15,107,22
554,1,1,0,21
555,1,0,47,20
556,2,7,160,2
557,3,5,91,1
558,2,15,79,10
559,4,14,53,15
560,1,18,139,13
561,1,17,154,19
562,1,10,127,25
563,3,7,135,11
564,1,17,72,23
565,1,13,145,18
566,2,18,133,9
567,3,12,29,19
568,3,1,47,8
569,1,0,135,18
570,3,3,101,12
571,2,20,77,2
572,1,8,127,29
573,3,4,34,17
574,3,5,44,11
575,4,3,4,1
576,4,16,2,18
577,4,4,81,1
578,2,1,125,12
579,1,15,6,15
580,4,10,116,29
581,4,3,156,7
582,2,8,45,20
583,3,5,115,7
584,2,16,117,24
585,1,7,141,12
586,2,14,61,3
587,4,16,70,14
588,1,9,100,18
589,4,12,86,13
590,4,5,52,5
591,3,10,108,26
592,4,13,139,6
593,1,0,48,3
594,3,4,135,21
595,4,0,131,23
596,4,15,73,25
597,2,1,33,14
598,1,10,95,26
599,2,5,89,20
600,1,6,23,21
601,3,7,101,12
602,3,4,124,13
603,4,4,23,7
604,1,9,110,2
605,1,11,150,19
606,3,4,52,28
607,4,12,17,6
608,3,16,58,18
609,2,13,36,16
610,2,18,61,14
611,1,9,3,1
612,1,16,59,23
613,1,5,80,6
614,1,2,143,4
615,4,12,50,12
616,1,9,97,28
617,4,13,76,10
618,1,1,89,26
619,2,3,48,18
620,3,2,155,11
621,4,20,12,16
622,1,13,150,24
623,2,4,71,11
624,3,17,130,19
625,1,8,57,30
626,4,9,69,18
627,1,8,92,17
628,2,5,69,1
629,3,6,128,6
630,1,3,18,14
631,3,7,55,14
632,2,9,69,10
633,3,16,28,14
634,3,3,130,17
635,3,10,76,30
636,4,14,145,14
637,4,0,4,3
638,3,8,91,27
639,3,9,101,14
640,4,17,63,22
641,1,18,25,17
642,1,10,32,19
643,3,7,147,6
644,3,2,67,29
645,1,8,129,29
646,4,17,5,28
647,1,20,8,27
648,4,19,75,16
649,1,20,52,14
650,1,15,78,11
651,4,3,27,12
652,4,6,112,7
653,1,7,134,27
654,2,15,33,11
655,1,9,19,29
656,1,7,144,10
657,1,20,86,29
658,1,10,105,10
659,4,17,154,4
660,2,7,96,9
661,1,16,156,19
662,4,17,77,25
663,4,15,141,5
664,1,10,159,17
665,4,12,32,10
666,2,17,76,21
667,2,9,40,20
668,1,9,14,6
669,3,7,97,26
670,4,17,1,4
671,3,18,154,8
672,4,1,109,2
673,2,17,69,14
674,2,0,60,4
675,1,15,142,27
676,3,7,139,12
677,1,16,36,27
678,3,2,75,17
679,3,4,158,4
680,1,18,109,1
681,1,15,84,11
682,2,8,84,11
683,4,9,81,23
684,3,4,45,17
685,1,14,22,7
686,3,11,143,11
687,3,6,156,13
688,2,5,137,10
689,4,1,113,17
690,2,8,44,3
691,3,2,110,20
692,4,9,112,30
693,1,10,130,29
694,3,14,149,6
695,4,4,52,13
696,4,20,153,15
697,1,13,76,27
698,3,11,145,13
699,1,1,8,28
700,1,19,118,27
701,4,20,129,11
702,2,20,67,1
703,4,12,50,24
704,2,1,72,26
705,3,15,120,20
706,4,4,98,15
707,3,7,58,30
708,1,18,9,13
709,2,3,19,25
710,2,2,89,25
711,2,2,3,17
712,4,17,65,20
713,2,8,152,13
714,1,11,79,7
715,3,6,12,14
716,3,20,106,24
717,4,20,29,6
718,1,0,123,27
719,2,14,95,21
720,4,6,56,14
721,2,17,108,4
722,2,16,55,27
723,2,15,60,23
724,3,12,157,26
725,1,12,153,7
726,2,1,49,12
727,3,8,52,4
728,4,0,157,29
729,1,5,152,27
730,3,13,121,22
731,3,1,78,2
732,1,1,88,5
733,1,14,12,20
734,1,14,58,27
735,3,0,20,26
736,4,15,154,21
737,3,0,29,19
738,3,16,27,10
739,2,11,114,8
740,3,19,8,15
741,1,20,61,29
742,3,4,82,25
743,1,2,80,8
744,2,1,28,21
745,4,1,111,14
746,1,2,51,3
747,2,4,25,7
748,1,14,101,25
749,4,18,131,11
750,3,0,145,18
751,4,14,122,5
752,3,10,137,16
753,3,9,129,9
754,2,9,145,15
755,2,18,3,8
756,3,9,110,24
757,3,19,14,24
758,2,4,103,15
759,1,15,117,29
760,3,13,160,9
761,4,15,131,3
762,3,6,138,7
763,1,15,49,12
764,2,3,123,21
765,2,18,9,30
766,3,8,15,8
767,1,5,47,23
768,1,8,99,21
769,1,9,35,28
770,3,6,12,3
771,1,14,133,3
772,1,19,43,8
773,4,3,120,6
774,4,18,8,15
775,2,12,98,19
776,2,14,80,19
777,4,8,74,7
778,2,9,46,12
779,1,13,100,28
780,2,11,28,1
781,1,16,54,17
782,1,2,146,7
783,3,0,97,24
784,3,9,88,13
785,4,9,98,4
786,4,2,127,19
787,2,12,88,22
788,3,15,21,27
789,2,13,24,7
790,3,11,67,25
791,1,16,130,19
792,1,14,26,5
793,3,9,12,10
794,1,1,26,15
795,4,4,100,19
796,4,16,62,10
797,4,15,26,10
798,3,7,81,3
799,3,2,120,20
800,1,19,91,7
801,2,13,10,23
802,4,4,156,10
803,2,10,92,7
804,2,0,76,4
805,4,4,154,12
806,4,2,77,1
807,2,6,9,24
808,3,13,86,30
809,1,12,55,4
810,4,19,36,30
811,2,3,149,23
812,3,4,44,23
813,3,14,122,13
814,1,6,89,6
815,1,8,147,16
816,1,13,106,13
817,3,5,143,14
818,4,6,156,2
819,3,18,101,1
820,4,5,122,29
821,2,9,3,8
822,3,8,45,4
823,2,7,21,26
824,3,13,159,6
825,1,11,105,22
826,2,10,140,27
827,2,5,128,22
828,4,12,41,12
829,1,0,50,26
830,2,14,127,26
831,3,3,86,18
832,4,8,43,26
833,4,15,21,23
834,1,15,63,26
835,3,15,12,22
836,3,5,44,2
837,4,0,16,27
838,4,7,104,8
839,4,9,49,3
840,3,20,41,9
841,3,17,65,19
842,1,14,125,11
843,1,6,121,7
844,3,3,97,23
845,4,13,41,14
846,2,19,108,29
847,3,6,47,20
848,3,7,88,29
849,2,14,0,10
850,4,4,142,29
851,2,19,43,19
852,2,16,3,28
853,1,5,105,21
854,3,17,132,22
855,1,3,88,17
856,2,5,138,5
857,2,8,5,18
858,2,14,49,18
859,2,12,90,21
860,4,17,132,22
861,2,20,107,29
862,2,19,44,10
863,2,19,78,16
864,4,4,106,20
865,3,15,133,21
866,1,12,74,11
867,1,8,27,21
868,3,20,21,2
869,1,13,97,26
870,3,11,94,10
871,2,7,121,1
872,2,10,81,18
873,4,19,15,13
874,3,13,68,3
875,2,7,128,11
876,4,18,22,5
877,4,19,44,21
878,2,5,130,11
879,4,20,140,20
880,4,6,124,21
881,2,12,19,12
882,4,9,146,8
883,3,17,10,10
884,3,9,154,10
885,1,10,91,9
886,4,1,20,11
887,1,2,49,19
888,4,7,69,23
889,4,20,123,6
890,3,7,49,29
891,3,14,73,15
892,3,4,60,20
893,3,12,150,19
894,4,14,55,28
895,4,4,64,5
896,3,15,65,23
897,3,3,109,17
898,2,1,153,16
899,1,9,65,16
900,1,6,103,20
901,2,0,146,29
902,2,10,26,29
903,3,14,12,24
904,2,16,152,27
905,3,15,126,23
906,1,6,82,21
907,3,6,92,14
908,1,14,25,14
909,4,8,8,19
910,1,1,159,1
911,3,10,159,27
912,2,15,23,13
913,1,17,63,29
914,4,15,53,15
915,1,2,5,25
916,1,14,90,6
917,2,8,47,2
918,2,12,67,14
919,1,20,29,4
920,1,17,80,15
921,2,17,63,17
922,3,15,126,7
923,2,17,118,10
924,1,4,64,19
925,3,19,153,8
926,4,9,49,29
927,4,4,55,12
928,4,15,14,5
929,1,4,51,8
930,4,10,120,12
931,3,1,141,26
932,2,11,20,17
933,1,2,12,5
934,3,3,151,1
935,2,10,101,23
936,2,8,63,4
937,1,19,51,27
938,3,0,117,13
939,2,5,53,22
940,2,0,38,10
941,2,18,142,20
942,3,9,38,29
943,4,9,40,10
944,2,8,2,8
945,1,18,44,17
946,1,0,24,18
947,2,2,32,3
948,3,9,45,28
949,4,19,104,12
950,1,19,88,20
951,3,0,156,17
952,4,20,19,28
953,4,16,134,2
954,1,9,114,1
955,1,15,21,15
956,3,7,39,5
957,4,18,154,27
958,3,6,89,27
959,3,6,25,16
960,3,5,50,18
961,2,14,6,5
962,3,4,28,3
963,1,14,124,24
964,1,1,30,16
965,2,11,11,30
966,3,12,78,25
967,3,19,124,15
968,2,18,86,12
969,3,8,149,4
970,3,1,132,4
971,1,13,87,27
972,4,13,74,18
973,3,13,94,12
974,4,6,102,7
975,4,7,69,30
976,1,11,160,18
977,3,7,47,20
978,3,13,144,16
979,2,18,5,19
980,3,13,133,11
981,2,7,147,16
982,1,2,131,24
983,2,8,70,12
984,4,19,84,14
985,1,1,152,21
986,4,8,95,13
987,4,0,19,2
988,2,16,42,22
989,2,15,105,22
990,2,9,77,25
991,3,14,25,2
992,3,4,138,23
993,3,0,135,25
994,4,6,28,17
995,1,7,116,7
996,3,14,136,30
997,1,14,102,12
998,2,15,45,5
999,4,3,29,7
1000,3,6,47,14
1001,1,10,102,1
1002,4,3,50,26
1003,3,14,49,2
1004,3,19,106,20
1005,3,14,63,8
1006,3,20,136,1
1007,4,18,83,22
1008,1,8,10,1
1009,3,12,8,12
1010,3,15,17,5
1011,4,16,17,12
1012,3,1,17,8
1013,3,20,138,3
1014,4,16,17,5
1015,4,10,48,4
1016,4,0,28,2
1017,3,6,94,2
1018,3,7,94,23
1019,4,7,27,24
1020,4,1,131,2
1021,3,18,99,10
1022,2,4,117,27
1023,4,8,63,21
1024,3,4,49,1
1025,1,10,93,21
1026,1,15,79,21
1027,1,3,70,5
1028,3,7,70,21
1029,3,5,154,16
1030,2,9,72,2
1031,3,11,148,14
1032,1,10,22,29
1033,2,3,137,13
1034,4,16,98,30
1035,3,19,4,14
1036,4,9,4,2
1037,3,10,108,19
1038,3,20,109,19
1039,2,11,35,30
1040,3,9,22,14
1041,2,12,79,6
1042,4,19,74,16
1043,3,16,152,21
1044,4,2,85,6
1045,1,5,98,15
1046,3,16,82,8
1047,3,17,52,5
1048,1,6,7,3
1049,4,10,119,1
1050,4,1,75,27
1051,4,5,1,1
1052,1,4,36,11
1053,4,2,75,25
1054,4,10,44,20
1055,3,14,18,5
1056,1,9,9,8
1057,2,19,133,24
1058,1,18,68,28
1059,2,3,58,1
1060,1,11,30,21
1061,1,0,140,14
1062,1,18,37,11
1063,3,4,47,14
1064,4,2,55,22
1065,4,15,84,19
1066,2,6,121,12
1067,4,12,40,2
1068,3,20,47,8
1069,3,3,6,4
1070,3,19,92,4
1071,4,2,13,25
1072,1,6,149,24
1073,4,7,40,17
1074,1,9,91,16
1075,4,6,154,3
1076,1,9,96,9
1077,2,18,108,29
1078,3,12,46,5
1079,2,1,148,27
1080,1,3,92,18
1081,2,8,135,7
1082,4,15,21,2
1083,2,8,38,29
1084,3,6,65,23
1085,3,5,88,28
1086,4,10,139,2
1087,4,13,89,2
1088,4,7,44,6
1089,3,17,37,14
1090,4,2,136,9
1091,2,19,26,16
1092,1,18,79,6
1093,3,8,41,29
1094,3,3,72,22
1095,1,6,147,16
1096,4,8,139,29
1097,1,19,98,18
1098,2,17,97,14
1099,4,17,43,3
1100,3,3,98,18
1101,4,2,57,1
1102,4,5,154,24
1103,1,16,114,5
1104,4,1,34,20
1105,4,0,100,26
1106,3,9,84,13
1107,3,7,88,25
1108,1,17,117,29
1109,1,2,157,30
1110,3,4,75,17
1111,1,14,15,14
1112,4,18,127,4
1113,2,5,100,8
1114,1,8,81,13
1115,3,6,8,21
1116,4,12,52,4
1117,1,12,21,24
1118,1,20,132,30
1119,2,10,65,17
1120,4,8,132,19
1121,1,2,101,2
1122,4,8,27,3
1123,3,7,24,12
1124,2,4,105,9
1125,4,14,144,14
1126,1,5,128,6
1127,4,1,93,14
1128,4,3,64,11
1129,1,17,17,4
1130,4,9,135,4
1131,4,19,48,1
1132,1,19,160,13
1133,3,5,102,28
1134,2,10,93,2
1135,4,13,101,13
1136,2,4,5,12
1137,2,16,15,12
1138,1,4,90,15
1139,4,11,125,7
1140,1,1,52,23
1141,3,1,50,25
1142,2,20,141,21
1143,3,16,143,2
1144,4,10,1,21
1145,2,10,130,8
1146,1,5,83,24
1147,4,2,65,4
1148,3,16,119,14
1149,3,20,49,18
1150,4,19,29,12
1151,3,20,10,7
1152,3,18,136,29
1153,4,8,133,18
1154,2,1,35,23
1155,4,20,88,3
1156,4,17,136,23
1157,4,15,112,19
1158,2,5,5,12
1159,4,13,126,15
1160,3,6,62,30
1161,2,14,13,26
1162,1,10,140,23
1163,2,12,91,27
1164,1,12,23,15
1165,1,1,56,27
1166,4,19,44,4
1167,2,0,79,27
1168,4,13,22,13
1169,3,11,120,8
1170,4,3,74,1
1171,4,7,114,22
1172,4,14,50,16
1173,4,2,153,10
1174,3,7,107,27
1175,1,15,117,16
1176,1,4,131,20
1177,4,0,26,14
1178,2,14,63,2
1179,1,7,127,17
1180,1,6,1,2
1181,2,11,56,20
1182,2,6,68,12
1183,1,9,86,16
1184,2,5,67,8
1185,2,19,88,14
1186,2,14,102,5
1187,1,20,160,28
1188,3,16,13,29
1189,2,2,41,1
1190,3,18,72,14
1191,1,4,49,23
1192,1,20,118,4
1193,3,14,155,20
1194,2,18,9,23
1195,2,0,120,28
1196,1,20,146,1
1197,1,12,151,18
1198,4,17,9,6
1199,3,5,76,28
1200,2,17,101,13
1201,3,2,127,5
1202,3,15,142,29
1203,3,8,12,22
1204,2,13,80,21
1205,1,19,75,20
1206,4,0,10,24
1207,4,0,80,19
1208,4,2,56,7
1209,4,3,152,7
1210,2,20,97,11
1211,4,6,24,21
1212,4,10,22,1
1213,3,16,156,13
1214,4,3,158,19
1215,4,11,114,28
1216,1,2,71,6
1217,4,15,104,7
1218,4,10,67,13
1219,4,12,21,18
1220,4,10,78,8
1221,2,10,92,25
1222,3,18,42,2
1223,3,10,10,3
1224,1,4,87,6
1225,2,1,150,7
1226,1,19,142,25
1227,2,16,89,30
1228,3,17,84,13
1229,3,11,127,30
1230,2,1,77,18
1231,1,18,42,18
1232,4,0,95,22
1233,4,16,29,28
1234,3,1,44,13
1235,3,13,108,10
1236,2,15,23,8
1237,1,14,98,22
1238,2,20,24,16
1239,2,12,0,7
1240,2,2,49,23
1241,3,17,12,19
1242,1,11,24,13
1243,4,7,39,23
1244,4,5,111,18
1245,4,4,141,5
1246,4,4,50,19
1247,1,11,108,17
1248,3,6,23,18
1249,1,0,10,16
1250,2,17,30,25
1251,4,10,141,6
1252,3,10,153,3
1253,1,0,62,8
1254,4,8,142,6
1255,1,8,47,28
1256,2,19,20,23
1257,2,2,146,20
1258,1,9,97,14
1259,2,13,150,27
1260,4,10,73,24
1261,4,8,145,5
1262,1,19,83,23
1263,3,2,134,26
1264,1,19,74,24
1265,3,19,112,8
1266,3,6,79,3
1267,4,10,126,27
1268,1,12,80,29
1269,1,1,64,15
1270,3,10,128,3
1271,3,8,8,3
1272,2,16,32,2
1273,2,5,111,30
1274,3,17,152,19
1275,3,0,105,28
1276,1,3,154,18
1277,2,7,110,29
1278,2,16,103,15
1279,1,12,57,28
1280,3,7,108,29
1281,4,12,155,22
1282,1,19,149,20
1283,2,17,80,28
1284,4,17,76,29
1285,3,9,58,23
1286,2,12,63,16
1287,4,19,92,27
1288,2,13,56,3
1289,1,4,44,28
1290,4,2,129,30
1291,1,9,153,20
1292,1,0,57,9
1293,3,3,129,22
1294,1,20,31,25
1295,3,15,13,18
1296,3,18,63,27
1297,3,15,39,24
1298,2,0,147,6
1299,3,3,158,15
1300,4,15,84,11
1301,4,0,86,9
1302,4,12,150,1
1303,1,12,71,6
1304,1,16,123,12
1305,4,15,132,16
1306,3,0,0,2
1307,4,15,120,3
1308,1,5,50,18
1309,4,0,21,11
1310,3,18,144,4
1311,3,6,73,27
1312,3,2,142,21
1313,2,18,107,14
1314,1,19,108,1
1315,1,2,141,29
1316,4,16,68,28
1317,4,13,28,22
1318,2,6,81,7
1319,1,4,131,10
1320,1,4,77,2
1321,4,17,19,15
1322,3,7,136,6
1323,1,2,29,11
1324,1,2,34,10
1325,3,1,97,25
1326,4,7,84,3
1327,4,13,82,7
1328,4,13,75,7
1329,1,8,36,7
1330,3,7,90,8
1331,4,9,106,19
1332,3,11,58,7
1333,2,4,50,23
1334,1,7,126,4
1335,1,17,154,25
1336,2,13,147,17
1337,1,17,158,9
1338,1,14,86,5
1339,2,11,33,28
1340,4,7,31,19
1341,4,3,7,1
1342,4,19,33,7
1343,3,12,82,26
1344,1,6,141,7
1345,1,7,137,4
1346,1,4,125,22
1347,2,17,85,25
1348,4,10,39,27
1349,3,13,132,27
1350,2,8,28,29
1351,1,10,76,16
1352,4,20,36,6
1353,2,3,132,8
1354,2,2,111,1
1355,4,4,119,27
1356,2,10,42,16
1357,1,12,116,1
1358,3,10,2,13
1359,1,18,61,13
1360,4,20,32,15
1361,3,19,13,22
