,0,1,2,3
121,3,1,78,7
122,2,1,133,4
123,3,7,158,14
124,4,5,0,7
125,4,18,19,14
126,2,7,97,21
127,2,12,142,24
128,1,2,86,27
129,1,19,25,9
130,2,0,85,12
131,2,9,128,22
132,2,1,130,10
133,3,10,150,4
134,4,0,65,3
135,4,9,41,14
136,1,10,157,27
137,3,16,88,15
138,3,16,123,25
139,2,0,145,25
140,4,8,36,19
141,1,6,106,9
142,1,11,120,16
143,3,1,149,20
144,3,20,152,17
145,2,0,45,18
146,4,14,143,25
147,3,1,50,13
148,4,16,138,8
149,3,2,78,26
150,1,13,144,29
151,4,15,94,11
152,3,0,30,13
153,1,15,54,27
154,1,3,160,28
155,2,16,99,15
156,1,4,81,14
157,3,8,12,21
158,1,13,150,3
159,1,13,25,28
160,4,5,132,16
161,4,5,56,15
162,4,4,121,14
163,1,11,22,5
164,1,8,105,8
165,1,10,79,25
166,1,18,53,20
167,4,5,122,24
168,2,1,93,17
169,1,9,50,24
170,3,15,7,24
171,4,0,154,19
172,1,11,5,21
173,2,14,17,21
174,1,11,119,21
175,1,9,103,21
176,4,7,115,22
177,2,13,33,14
178,4,8,2,7
179,3,5,120,18
180,2,16,121,11
181,1,8,53,22
182,1,5,48,24
183,2,9,85,12
184,3,6,55,15
185,4,5,21,18
186,4,2,4,10
187,2,10,25,6
188,3,19,38,23
189,3,10,0,21
190,2,0,81,23
191,3,8,153,5
192,4,19,139,23
193,3,9,95,4
194,1,10,92,1
195,2,19,128,25
196,4,15,69,18
197,3,16,115,27
198,3,4,57,30
199,1,13,132,21
200,1,19,124,25
201,1,8,155,23
202,2,5,13,13
203,2,18,122,8
204,1,15,106,13
205,2,18,63,26
206,4,13,47,26
207,4,6,19,29
208,3,16,65,26
209,3,15,46,7
210,1,12,10,9
211,1,0,122,30
212,2,12,100,12
213,3,0,103,14
214,1,10,118,30
215,3,12,59,24
216,3,19,139,16
217,3,19,25,7
218,2,3,9,9
219,1,5,9,1
220,3,15,64,10
221,4,15,47,19
222,4,15,117,14
223,2,14,105,9
224,2,3,76,17
225,2,14,143,30
226,2,9,113,6
227,1,10,32,24
228,4,11,60,17
229,3,0,152,13
230,2,7,119,22
231,3,7,0,16
232,2,12,81,4
233,1,5,16,21
234,2,10,142,18
235,2,2,119,17
236,4,12,85,1
237,2,1,119,20
238,2,12,160,1
239,1,2,7,25
240,1,13,46,6
241,3,13,113,18
242,3,15,64,14
243,1,14,63,4
244,3,16,116,10
245,1,8,4,24
246,4,2,76,18
247,3,7,150,30
248,1,14,136,1
249,4,9,147,20
250,3,0,27,23
251,1,13,122,3
252,3,20,111,2
253,4,0,50,8
254,4,11,87,8
255,1,7,83,16
256,2,19,39,10
257,2,14,92,30
258,3,20,59,7
259,3,11,0,6
260,2,2,98,28
261,3,16,124,4
262,4,6,27,30
263,1,4,81,20
264,3,12,87,19
265,4,10,119,10
266,2,11,56,14
267,1,3,86,29
268,3,4,139,15
269,3,17,120,1
270,1,0,81,7
271,4,16,126,5
272,1,16,30,19
273,1,6,36,13
274,1,8,26,15
275,2,15,52,19
276,3,5,115,3
277,1,11,56,10
278,4,6,31,6
279,3,7,72,28
280,4,5,48,23
281,3,13,11,9
282,1,3,58,25
283,1,5,19,16
284,4,13,157,13
285,1,6,8,18
286,2,5,138,5
287,2,7,74,25
288,2,16,125,11
289,2,6,46,29
290,4,4,78,11
291,4,2,28,3
292,3,16,11,25
293,3,17,82,4
294,2,2,56,24
295,2,17,40,11
296,4,16,7,6
297,3,1,13,4
298,4,6,138,3
299,1,2,144,18
300,1,9,99,16
301,1,10,139,8
302,3,16,75,23
303,4,6,50,20
304,1,12,77,29
305,1,2,94,10
306,2,6,46,25
307,1,8,72,2
308,4,8,47,25
309,2,3,43,28
310,4,18,58,13
311,3,16,62,6
312,2,17,141,16
313,2,1,31,6
314,1,20,145,5
315,4,0,63,2
316,2,12,60,3
317,4,19,53,1
318,4,20,24,29
319,3,8,32,16
320,4,0,1,21
321,2,4,125,12
322,2,7,93,16
323,1,8,55,1
324,3,6,100,10
325,3,0,34,12
326,1,4,134,13
327,1,10,32,27
328,3,5,49,18
329,1,9,52,17
330,4,13,106,7
331,2,9,92,8
332,2,14,127,30
333,3,10,120,26
334,2,13,79,21
335,3,18,138,6
336,3,18,68,20
337,1,14,95,11
338,4,8,82,1
339,4,6,38,10
340,2,12,47,14
341,1,4,33,18
342,4,14,33,6
343,1,1,4,24
344,4,10,25,2
345,2,13,7,30
346,2,14,79,9
347,1,4,86,23
348,4,2,79,2
349,3,5,42,9
350,2,18,98,3
351,3,6,125,2
352,4,3,141,19
353,1,10,47,19
354,4,9,1,11
355,1,19,66,21
356,4,13,82,28
357,4,9,33,25
358,1,5,70,5
359,2,17,131,5
360,2,12,73,20
361,2,5,61,10
362,3,4,120,2
363,3,6,105,18
364,2,15,135,6
365,3,11,115,26
366,2,1,21,2
367,1,9,98,18
368,2,7,139,9
369,3,5,137,12
370,3,0,148,16
371,4,9,128,21
372,3,11,129,16
373,4,18,46,18
374,3,9,158,5
375,1,5,22,27
376,3,7,151,13
377,3,15,31,6
378,1,3,119,13
379,1,16,87,14
380,1,19,154,7
381,4,13,89,25
382,3,7,29,14
383,2,17,76,30
384,4,6,39,21
385,2,2,46,16
386,4,8,141,25
387,3,12,62,6
388,4,13,8,17
389,4,8,86,13
390,1,2,154,16
391,4,14,80,16
392,4,18,60,21
393,4,5,66,29
394,1,6,74,15
395,1,5,56,30
396,1,15,149,4
397,3,18,127,17
398,3,9,110,18
399,3,10,6,6
400,1,18,53,21
401,3,4,31,11
402,4,10,72,7
403,2,9,88,10
404,4,14,138,22
405,2,19,52,2
406,1,18,145,8
407,1,2,158,14
408,1,12,143,18
409,3,5,159,1
410,3,11,81,27
411,2,3,75,2
412,1,20,135,9
413,1,2,116,9
414,1,3,121,5
415,3,13,94,4
416,3,2,99,7
417,3,8,4,16
418,1,8,20,14
419,1,19,81,19
420,3,10,155,7
421,4,2,39,9
422,2,0,89,11
423,2,19,54,4
424,4,4,154,7
425,4,5,27,1
426,1,0,10,17
427,3,3,152,30
428,3,20,117,30
429,3,18,40,8
430,2,1,54,26
431,3,15,97,4
432,3,2,151,28
433,1,7,6,22
434,1,11,5,7
435,3,6,82,25
436,3,20,156,13
437,3,1,79,3
438,2,0,60,11
439,2,3,48,23
440,4,3,6,26
441,1,17,122,30
442,3,19,113,18
443,2,10,43,19
444,1,5,20,24
445,2,17,138,11
446,4,8,17,9
447,2,3,78,22
448,4,2,128,12
449,3,5,66,17
450,4,17,76,25
451,3,0,71,23
452,3,11,87,8
453,3,2,72,7
454,1,6,40,25
455,1,17,138,15
456,1,0,6,21
457,4,10,22,6
458,1,0,95,20
459,1,8,93,1
460,2,11,46,10
461,3,14,93,28
462,2,20,72,13
463,2,20,63,5
464,3,8,36,8
465,3,10,125,19
466,3,4,71,15
467,4,9,30,15
468,2,16,45,19
469,2,9,99,8
470,3,9,139,25
471,3,7,148,3
472,2,17,69,24
473,1,13,71,16
474,4,10,68,15
475,2,6,70,14
476,3,7,106,5
477,3,16,23,8
478,2,3,97,11
479,2,11,78,18
480,4,14,136,25
481,4,13,18,7
482,4,6,148,10
483,3,19,62,22
484,4,10,143,14
485,3,14,26,14
486,1,6,49,25
487,4,15,32,17
488,3,0,150,13
489,4,18,132,9
490,3,18,9,15
491,2,11,70,5
492,1,20,99,29
493,3,4,131,20
494,4,7,116,19
495,3,18,144,25
496,3,8,140,9
497,2,20,33,29
498,4,19,61,29
499,3,7,28,9
500,3,10,53,29
501,2,19,0,22
502,2,5,9,1
503,3,4,72,1
504,4,17,79,1
505,2,17,71,11
506,4,3,121,24
507,4,5,155,9
508,4,6,5,15
509,2,1,72,25
510,1,6,117,13
511,4,19,8,21
512,3,8,158,15
513,1,1,19,14
514,1,19,132,6
515,4,2,127,6
516,1,4,70,26
517,2,12,17,19
518,4,0,37,21
519,3,17,67,21
520,1,11,50,2
521,4,13,6,15
522,1,4,147,11
523,4,0,120,24
524,4,20,19,11
525,3,12,17,12
526,4,6,70,26
527,3,14,81,25
528,1,13,32,13
529,3,19,140,4
530,2,14,32,25
531,3,18,86,8
532,2,8,93,27
533,3,6,20,22
534,4,17,5,16
535,3,0,8,9
536,2,17,109,8
537,4,20,109,5
538,2,15,157,30
539,2,9,96,19
540,2,17,62,21
541,3,6,85,9
542,4,3,56,14
543,3,8,80,19
544,2,16,40,16
545,3,16,20,26
546,2,9,1,15
547,3,4,102,6
548,3,17,0,10
549,3,0,54,3
550,4,14,126,4
551,3,19,138,10
552,1,11,90,21
553,4,8,10,30
554,1,10,110,13
555,3,14,158,9
556,1,4,33,11
557,2,1,100,23
558,4,1,92,7
559,4,9,118,17
560,4,18,145,15
561,1,8,92,26
562,1,4,134,15
563,3,19,102,10
564,1,4,117,5
565,1,6,154,5
566,2,20,119,30
567,4,4,159,6
568,4,7,98,13
569,4,9,76,1
570,1,10,131,5
571,2,7,43,16
572,4,18,113,12
573,1,19,36,12
574,1,5,152,18
575,2,20,6,8
576,4,14,130,4
577,2,13,14,25
578,3,1,41,20
579,1,20,144,29
580,4,16,4,27
581,4,3,17,11
582,4,17,144,6
583,1,14,151,14
584,1,16,65,10
585,3,20,116,24
586,1,19,108,6
587,3,5,157,24
588,1,6,39,24
589,3,5,18,29
590,1,11,78,18
591,2,17,20,15
592,3,8,94,4
593,2,7,32,5
594,4,15,64,14
595,3,5,155,30
596,1,14,46,24
597,1,9,77,7
598,3,16,51,30
599,2,3,32,5
600,3,6,22,20
601,2,11,126,16
602,3,13,94,12
603,2,4,120,2
604,4,19,48,29
605,2,5,73,13
606,1,16,67,1
607,2,5,148,2
608,3,8,60,28
609,1,14,125,8
610,2,18,111,16
611,1,18,113,23
612,1,14,149,22
613,4,7,114,2
614,1,14,155,25
615,3,1,89,22
616,1,20,37,11
617,2,5,129,30
618,3,7,84,29
619,1,11,94,5
620,1,5,57,3
621,4,4,23,6
622,4,17,25,27
623,1,11,54,19
624,4,10,68,11
625,3,6,134,4
626,1,9,91,20
627,1,12,58,18
628,1,2,8,1
629,2,19,8,21
630,2,17,143,20
631,1,1,137,14
632,3,12,94,8
633,2,17,21,27
634,1,17,130,1
635,4,12,101,3
636,3,17,122,20
637,1,3,89,6
638,3,9,7,21
639,1,10,69,2
640,3,11,63,3
641,3,5,49,30
642,2,19,95,25
643,3,18,56,26
644,2,19,159,13
645,3,20,35,25
646,4,1,153,6
647,2,13,10,20
648,4,15,94,9
649,4,11,91,17
650,2,1,89,9
651,2,19,141,27
652,2,15,152,17
653,1,1,52,18
654,4,6,5,5
655,2,18,141,27
656,1,13,39,6
657,2,17,100,17
658,1,13,136,18
659,2,15,58,14
660,2,12,152,15
661,4,16,109,29
662,2,9,99,20
663,1,19,39,14
664,2,5,90,9
665,2,3,68,14
666,1,3,0,3
667,3,16,38,13
668,3,11,56,28
669,4,14,149,8
670,2,6,105,17
671,2,8,98,29
672,4,14,139,19
673,1,8,30,5
674,2,18,132,12
675,2,10,3,27
676,2,11,117,20
677,3,15,80,22
678,4,14,152,11
679,2,6,151,8
680,4,0,11,19
681,4,19,140,6
682,1,3,146,20
683,1,16,30,25
684,1,13,69,26
685,1,13,14,28
686,3,12,121,2
687,2,3,138,27
688,3,6,154,6
689,3,19,102,8
690,4,15,14,25
691,1,16,160,14
692,2,16,36,30
693,3,9,124,1
694,1,19,4,28
695,4,7,41,25
696,2,10,140,8
697,2,14,24,25
698,3,13,56,11
699,3,5,38,12
700,2,11,33,23
701,3,6,130,30
702,4,12,65,18
703,2,4,116,16
704,1,16,34,20
705,1,9,26,4
706,2,12,101,19
707,4,16,44,28
708,1,8,25,1
709,1,10,90,22
710,3,12,115,9
711,2,20,57,29
712,4,8,90,16
713,4,10,136,27
714,2,11,137,30
715,4,9,101,24
716,2,14,48,13
717,2,1,16,15
718,1,14,132,20
719,3,20,50,11
720,2,17,97,25
721,2,10,97,13
722,1,15,144,22
723,4,9,160,4
724,1,16,115,17
725,1,9,55,24
726,2,5,80,15
727,2,19,126,2
728,3,3,82,21
729,1,18,119,25
730,3,12,31,16
731,4,13,114,13
732,3,5,144,1
733,2,18,129,2
734,2,6,5,6
735,4,19,39,5
736,2,4,65,21
737,3,0,78,4
738,3,16,77,15
739,1,11,46,18
740,1,20,66,23
741,2,1,70,2
742,4,4,74,14
743,2,9,98,10
744,2,19,54,28
745,4,14,154,29
746,2,14,18,22
747,2,12,94,23
748,3,15,13,25
749,3,4,133,25
750,3,0,19,27
751,3,6,98,17
752,3,20,1,21
753,2,18,10,27
754,4,12,113,30
755,4,2,8,13
756,3,8,21,29
757,3,16,74,21
758,4,2,42,22
759,3,16,24,5
760,1,19,20,27
761,4,2,114,26
762,2,14,43,29
763,3,13,9,2
764,1,17,88,23
765,2,10,100,25
766,1,15,54,3
767,4,11,133,29
768,3,18,46,3
769,3,4,159,1
770,4,14,94,20
771,3,0,134,2
772,4,17,153,27
773,3,6,155,2
774,2,15,47,11
775,3,14,10,13
776,1,20,159,15
777,3,19,106,20
778,1,7,34,29
779,4,19,141,13
780,3,13,104,9
781,1,15,116,16
782,3,13,28,25
783,2,12,75,3
784,2,8,59,26
785,1,1,124,17
786,3,15,103,1
787,4,1,154,12
788,4,1,40,2
789,3,16,153,29
790,1,14,144,12
791,3,2,149,15
792,3,3,119,10
793,2,1,144,20
794,3,4,63,8
795,2,10,132,23
796,2,15,32,2
797,1,2,31,7
798,3,9,158,23
799,1,0,60,16
800,1,13,79,6
801,2,18,7,15
802,1,3,120,12
803,3,16,124,19
804,1,20,87,29
805,4,2,58,7
806,1,12,32,21
807,2,7,32,21
808,2,7,22,13
809,1,14,149,21
810,4,17,111,7
811,2,0,132,23
812,3,5,44,19
813,4,12,50,18
814,4,17,57,7
815,3,18,16,4
816,2,0,79,28
817,2,16,66,4
818,3,18,137,26
819,2,11,47,1
820,3,10,46,15
821,4,2,61,15
822,3,0,147,28
823,4,13,91,21
824,3,17,128,16
825,2,16,6,24
826,1,1,95,17
827,3,1,58,23
828,1,20,68,21
829,1,13,105,4
830,2,6,88,4
831,4,17,46,29
832,3,0,81,28
833,4,14,53,16
834,2,17,103,6
835,4,18,73,23
836,3,10,96,8
837,1,9,65,5
838,4,7,27,30
839,1,16,68,1
840,4,9,99,16
841,4,12,57,29
842,2,2,135,15
843,1,7,101,14
844,4,17,83,5
845,1,13,13,24
846,3,20,122,16
847,1,0,58,5
848,4,14,143,11
849,3,16,46,30
850,2,20,154,16
851,2,3,34,19
852,3,3,56,1
853,2,20,70,20
854,4,16,6,27
855,1,6,64,25
856,4,11,144,11
857,3,16,47,20
858,2,7,89,29
859,4,4,91,30
860,3,5,129,12
861,1,15,159,14
862,3,9,52,3
863,3,15,96,6
864,2,1,51,26
865,3,11,0,26
866,3,6,41,13
867,1,13,110,8
868,2,14,12,21
869,4,18,137,14
870,4,15,128,6
871,1,8,159,18
872,3,7,110,27
873,4,12,13,27
874,1,16,99,1
875,2,0,97,16
876,1,1,7,7
877,1,9,13,6
878,1,3,81,15
879,4,9,42,20
880,4,5,22,12
881,1,8,140,8
882,3,18,8,18
883,4,15,98,16
884,3,11,85,2
885,4,12,84,21
886,2,15,16,19
887,3,10,88,12
888,2,5,154,11
889,2,5,61,17
890,1,11,100,16
891,3,11,126,4
892,4,13,5,29
893,4,12,39,29
894,2,5,123,3
895,2,3,54,20
896,3,0,80,22
897,3,8,16,23
898,3,3,93,17
899,3,13,125,3
900,4,12,110,19
901,1,10,101,8
902,4,20,101,20
903,2,20,155,25
904,1,1,37,5
905,3,13,143,11
906,3,16,52,12
907,4,9,146,16
908,2,0,68,22
909,3,0,29,23
910,3,0,51,28
911,4,5,151,10
912,4,8,50,26
913,3,15,0,9
914,4,19,129,26
915,2,18,0,23
916,3,4,34,3
917,3,16,142,23
918,2,3,109,2
919,2,7,22,20
920,1,11,42,23
921,1,5,44,28
922,2,7,114,21
923,1,1,130,17
924,4,19,87,15
925,2,12,118,9
926,1,5,93,25
927,3,8,70,28
928,4,13,101,2
929,4,7,121,20
930,3,1,123,27
931,3,11,139,24
932,1,15,55,3
933,2,7,69,27
934,3,13,152,25
935,4,8,155,13
936,2,4,120,29
937,1,16,63,26
938,3,8,112,16
939,2,11,23,15
940,4,7,122,4
941,3,12,21,27
942,3,1,140,8
943,3,9,4,11
944,4,3,90,8
945,4,18,134,16
946,3,20,138,12
947,4,19,74,13
948,4,10,15,3
949,1,6,83,6
950,1,12,86,6
951,1,1,2,20
952,4,11,117,7
953,3,2,13,6
954,2,10,26,14
955,3,20,48,11
956,3,11,93,17
957,2,20,69,23
958,2,5,154,3
959,1,4,61,17
960,3,6,56,13
961,3,7,113,21
962,2,0,78,4
963,1,19,73,24
964,2,0,32,28
965,2,16,4,3
966,2,5,15,2
967,4,1,11,23
968,3,4,137,16
969,2,10,138,4
970,1,0,77,25
971,2,19,13,3
972,2,12,18,26
973,1,0,57,24
974,2,10,0,5
975,1,6,149,11
976,4,8,87,16
977,1,13,73,8
978,3,13,143,18
979,1,19,38,8
980,2,16,83,28
981,4,12,35,2
982,4,11,25,29
983,1,5,24,21
984,2,7,118,19
985,4,8,48,14
986,3,16,94,27
987,4,6,6,1
988,2,13,43,22
989,3,1,51,18
990,2,5,61,30
991,3,11,88,26
992,3,18,159,30
993,3,20,14,1
994,1,20,82,30
995,3,17,109,5
996,1,2,60,10
997,2,13,34,22
998,4,5,112,28
999,4,10,34,30
1000,3,13,65,9
1001,2,4,0,17
1002,1,1,121,26
1003,3,2,45,4
1004,4,11,160,2
1005,4,17,37,22
1006,2,20,119,23
1007,4,2,46,21
1008,4,13,90,1
1009,4,10,100,18
1010,2,4,30,30
1011,3,10,130,29
1012,4,7,47,16
1013,1,16,125,11
1014,1,12,108,17
1015,4,6,84,2
1016,3,4,141,16
1017,4,6,151,26
1018,3,10,39,8
1019,3,8,119,1
1020,4,9,81,19
1021,4,17,41,5
1022,4,19,158,9
1023,3,4,13,29
1024,1,0,52,23
1025,1,7,121,8
1026,4,0,23,23
1027,2,5,82,18
1028,4,3,46,20
1029,4,16,47,23
1030,3,20,116,15
1031,2,17,110,16
1032,1,12,40,29
1033,1,9,25,27
1034,4,20,143,29
1035,3,1,57,22
1036,2,11,21,16
1037,1,2,148,24
1038,2,12,153,15
1039,3,8,82,18
1040,2,9,133,23
1041,4,2,95,17
1042,4,8,3,10
1043,3,8,12,25
1044,2,12,118,1
1045,4,2,75,6
1046,3,9,103,14
1047,1,17,139,15
1048,4,8,74,16
1049,4,18,15,20
1050,1,13,98,6
1051,2,17,129,21
1052,1,2,66,12
1053,1,10,28,21
1054,1,10,24,21
1055,1,4,32,13
1056,4,4,47,19
1057,4,17,58,5
1058,1,20,136,1
1059,3,4,140,11
1060,1,6,160,3
1061,1,7,29,27
1062,2,12,11,10
1063,2,3,88,21
1064,4,16,108,21
1065,1,3,18,2
1066,1,4,116,2
1067,2,19,30,13
1068,4,12,1,12
1069,1,18,2,18
1070,3,6,91,17
1071,4,7,39,17
1072,1,3,79,17
1073,1,12,66,30
1074,1,8,140,18
1075,3,18,144,1
1076,1,8,127,29
1077,2,12,129,14
1078,1,0,111,8
1079,1,7,126,23
1080,4,10,78,15
1081,3,11,49,5
1082,4,16,106,12
1083,4,5,94,6
1084,1,1,5,27
1085,4,2,46,18
1086,4,9,102,20
1087,4,11,0,3
1088,3,13,71,12
1089,3,16,68,4
1090,4,10,51,18
1091,3,11,159,16
1092,2,3,71,14
1093,1,7,44,20
1094,4,6,22,27
1095,2,17,102,14
1096,1,7,23,16
1097,3,0,155,9
1098,4,1,17,19
1099,2,4,158,28
1100,1,11,77,4
1101,2,18,115,10
1102,4,16,109,10
1103,2,8,120,8
1104,3,9,15,1
1105,2,20,106,18
1106,1,3,44,15
1107,1,16,37,15
1108,2,14,8,25
1109,4,11,8,21
1110,3,16,146,24
1111,4,20,94,18
1112,3,13,153,23
1113,3,20,2,21
1114,4,8,125,23
1115,2,9,105,7
1116,3,0,16,14
1117,4,5,63,29
1118,2,18,83,18
1119,1,3,108,9
1120,3,20,25,23
1121,4,17,96,21
1122,1,10,3,22
1123,2,20,119,25
1124,2,0,19,18
1125,2,5,122,24
1126,4,16,80,19
1127,3,11,107,14
1128,2,4,37,30
1129,4,10,103,17
1130,4,13,52,23
1131,1,2,26,2
1132,1,3,7,3
1133,4,18,120,10
1134,4,11,90,1
1135,3,10,29,2
1136,1,9,158,2
1137,2,0,35,11
1138,2,12,78,24
1139,3,0,49,11
1140,1,11,75,14
1141,3,11,97,9
1142,4,1,41,12
1143,1,6,115,19
1144,4,17,52,14
1145,2,13,48,25
1146,1,3,118,11
1147,3,8,133,1
1148,3,5,118,15
1149,4,3,40,11
1150,3,3,103,4
1151,2,8,99,9
1152,2,0,37,13
1153,4,20,153,15
1154,2,12,45,11
1155,3,8,44,6
1156,3,0,81,10
1157,1,18,85,10
1158,2,19,22,4
1159,1,20,85,1
1160,4,14,126,30
1161,4,16,19,30
1162,4,12,73,4
1163,2,8,37,27
1164,4,4,96,15
1165,2,0,39,28
1166,1,16,142,11
1167,2,19,46,27
1168,3,18,28,3
1169,3,19,119,30
1170,3,20,100,4
1171,4,10,122,23
1172,1,1,132,17
1173,1,16,138,3
1174,3,11,152,9
1175,3,2,9,13
1176,3,17,155,6
1177,2,19,29,4
1178,3,19,123,11
1179,4,17,153,4
1180,3,18,143,9
1181,2,19,15,25
1182,1,4,154,29
1183,3,2,120,5
1184,4,2,41,27
1185,2,13,94,1
1186,4,0,153,5
1187,3,16,9,14
1188,2,10,149,7
1189,1,8,37,21
1190,1,1,147,21
1191,2,8,6,20
1192,1,7,139,29
1193,4,3,28,11
1194,4,5,68,3
1195,1,20,79,19
1196,1,18,69,16
1197,4,2,56,3
1198,2,0,31,23
1199,2,7,143,9
1200,2,9,152,25
1201,2,17,153,22
1202,1,10,152,28
1203,3,9,38,11
1204,2,14,132,11
1205,2,6,125,5
1206,2,2,158,11
1207,3,12,8,16
1208,2,6,144,30
1209,3,14,144,24
1210,3,8,143,4
1211,2,6,143,30
1212,4,20,88,19
1213,1,19,22,14
1214,1,1,129,19
1215,1,18,18,24
1216,4,7,67,18
1217,1,13,154,20
1218,3,1,131,9
1219,3,11,45,28
1220,1,14,124,11
1221,3,6,105,11
1222,4,2,52,5
1223,1,11,146,8
1224,1,17,27,7
1225,3,2,86,17
1226,1,11,133,11
1227,2,10,119,26
1228,3,19,143,27
1229,3,12,33,28
1230,4,8,103,13
1231,4,1,90,18
1232,4,0,81,3
1233,2,19,89,29
1234,4,2,144,28
1235,1,9,24,19
1236,3,4,11,3
1237,3,11,52,2
1238,2,9,45,3
1239,4,13,1,21
1240,1,2,101,25
1241,3,3,72,23
1242,1,13,141,24
1243,1,15,66,9
1244,1,19,12,5
1245,4,11,35,17
1246,2,0,79,6
1247,4,11,104,5
1248,4,7,6,5
1249,1,18,100,6
1250,1,9,55,27
1251,3,2,57,1
1252,2,1,135,20
1253,2,6,85,14
1254,2,4,99,25
1255,3,6,135,26
1256,2,19,127,7
1257,3,2,31,28
1258,3,4,8,16
1259,2,17,100,22
1260,4,11,31,8
1261,4,7,126,3
1262,3,10,57,5
1263,4,20,53,2
1264,4,9,124,9
1265,4,7,59,3
1266,2,10,58,7
1267,3,19,33,6
1268,2,12,28,9
1269,1,20,56,9
1270,2,12,29,11
1271,3,8,22,1
1272,4,18,18,28
1273,3,19,44,29
1274,2,15,69,14
1275,1,13,147,22
1276,2,9,142,3
1277,1,2,77,23
1278,2,14,125,3
1279,3,12,11,24
1280,1,0,79,23
1281,3,9,63,11
1282,3,12,76,29
1283,1,20,132,6
1284,3,11,94,25
1285,4,13,36,26
1286,4,6,146,4
1287,2,13,60,12
1288,1,11,44,7
1289,1,15,73,24
1290,4,15,9,9
1291,4,16,147,12
1292,3,1,42,4
1293,3,17,138,6
1294,4,20,62,5
1295,2,15,34,1
1296,2,18,49,7
1297,3,10,66,7
1298,1,9,58,12
1299,4,17,30,22
1300,3,7,120,30
1301,1,4,156,8
1302,2,5,131,3
1303,3,9,24,4
1304,4,17,30,29
1305,2,1,118,26
1306,3,7,153,18
1307,2,6,93,26
1308,2,8,44,26
1309,3,10,25,5
1310,1,8,152,24
1311,4,2,97,20
1312,4,12,96,8
1313,3,5,32,18
1314,2,16,103,25
1315,4,3,32,17
1316,3,12,101,27
1317,1,11,79,5
1318,4,5,23,13
1319,1,14,42,21
1320,1,15,16,23
1321,3,7,53,7
1322,3,1,23,23
1323,2,17,157,4
1324,3,20,80,4
1325,3,19,55,10
1326,2,4,29,20
1327,1,1,99,17
1328,2,10,82,20
1329,1,17,1,3
1330,1,1,22,8
1331,2,8,53,16
1332,2,6,16,22
1333,2,9,120,8
1334,4,18,100,11
1335,1,6,83,29
1336,2,9,62,7
1337,2,7,85,24
1338,2,1,156,1
1339,4,19,77,13
1340,2,3,54,25
1341,3,12,109,26
1342,1,15,20,24
1343,3,0,68,2
1344,1,17,20,21
1345,3,12,86,13
1346,3,2,120,6
1347,3,16,61,3
1348,1,6,91,4
1349,3,12,88,1
1350,3,0,69,11
1351,2,3,12,22
1352,3,9,92,29
1353,1,4,15,1
1354,3,7,91,1
1355,4,19,126,14
1356,1,14,23,12
1357,1,11,50,30
1358,4,6,134,21
1359,2,12,152,17
1360,3,6,42,2
1361,2,16,138,19
