,0,1,2,3
828,4,12,78,22
829,1,18,156,17
830,1,20,71,8
831,1,11,28,9
832,1,20,0,4
833,3,4,10,8
834,3,16,155,2
835,2,20,13,19
836,1,1,24,17
837,1,10,50,24
838,1,6,35,1
839,3,2,23,13
840,1,5,55,3
841,2,5,18,8
842,2,4,152,16
843,4,5,99,19
844,3,11,74,3
845,3,7,136,23
846,3,13,57,7
847,4,19,18,24
848,4,3,156,21
849,3,19,66,28
850,1,6,0,16
851,4,17,148,12
852,4,9,136,9
853,3,4,61,27
854,1,0,98,20
855,1,19,43,21
856,3,19,95,28
857,4,16,119,27
858,1,12,77,6
859,4,0,16,22
860,2,11,123,15
861,1,13,7,28
862,4,5,96,21
863,3,2,25,15
864,2,11,9,26
865,3,6,123,4
866,3,1,157,5
867,1,14,43,30
868,1,15,127,8
869,4,19,55,2
870,3,2,126,16
871,2,7,128,20
872,1,10,122,19
873,4,14,116,13
874,3,20,136,5
875,3,19,159,24
876,1,10,140,24
877,1,13,107,26
878,3,0,117,2
879,3,13,116,12
880,1,20,31,25
881,4,6,93,7
882,4,20,22,7
883,3,9,155,21
884,2,9,157,16
885,3,18,74,29
886,1,19,0,8
887,1,6,18,21
888,2,11,160,28
889,2,3,16,6
890,3,19,40,11
891,2,15,37,15
892,2,8,58,1
893,3,16,20,27
894,1,9,6,11
895,3,7,159,11
896,4,6,35,3
897,2,8,71,5
898,4,4,129,23
899,1,6,61,4
900,1,0,48,20
901,2,1,32,21
902,3,14,20,26
903,3,3,25,30
904,2,9,1,1
905,4,16,22,13
906,4,16,88,5
907,2,4,111,26
908,4,10,93,23
909,3,18,143,21
910,2,7,42,25
911,1,20,123,2
912,4,18,131,2
913,4,5,22,24
914,4,0,157,10
915,3,14,25,8
916,1,12,5,5
917,4,9,150,3
918,4,11,84,5
919,3,9,24,2
920,4,12,29,25
921,2,3,124,1
922,4,14,109,13
923,3,12,105,6
924,2,2,154,18
925,1,11,64,11
926,2,20,123,30
927,3,14,82,10
928,3,13,86,19
929,3,16,24,8
930,4,1,13,4
931,4,0,112,2
932,4,20,84,3
933,4,5,101,26
934,4,4,98,4
935,4,0,158,27
936,3,16,79,1
937,2,10,75,28
938,2,14,3,9
939,1,11,158,22
940,1,11,37,27
941,4,6,124,28
942,1,9,119,5
943,4,11,146,29
944,4,14,51,22
945,1,15,131,24
946,3,1,21,24
947,3,7,134,2
948,4,19,140,12
949,1,6,51,26
950,4,18,86,16
951,2,10,12,16
952,4,20,12,20
953,4,13,31,30
954,3,16,106,13
955,3,8,21,13
956,1,10,28,10
957,4,10,57,9
958,2,11,80,10
959,2,0,143,17
960,4,18,18,22
961,2,13,74,25
962,2,0,28,11
963,4,4,9,12
964,2,18,91,28
965,3,11,21,6
966,4,17,18,29
967,2,3,129,1
968,2,10,59,18
969,3,2,58,10
970,4,7,84,8
971,2,16,31,3
972,1,6,15,11
973,4,8,9,26
974,3,0,45,9
975,2,19,148,16
976,1,7,89,22
977,3,13,43,12
978,1,7,44,29
979,4,8,143,25
980,2,11,79,21
981,4,2,41,14
982,4,6,44,9
983,2,8,17,29
984,1,3,33,22
985,1,10,71,19
986,3,8,76,30
987,1,18,95,29
988,2,11,127,17
989,2,20,22,24
990,1,18,126,27
991,2,9,122,5
992,3,13,43,5
993,3,8,120,24
994,3,0,38,27
995,2,17,103,22
996,1,11,8,5
997,4,12,77,16
998,1,10,6,24
999,2,1,146,19
1000,2,17,131,6
1001,3,9,73,27
1002,2,2,59,4
1003,1,8,92,27
1004,2,6,30,2
1005,2,3,141,3
1006,2,11,9,30
1007,4,18,29,23
1008,4,5,97,17
1009,4,19,61,14
1010,1,1,76,22
1011,4,7,116,14
1012,2,16,155,18
1013,3,14,141,21
1014,3,20,15,18
1015,4,9,146,28
1016,1,17,51,22
1017,1,13,98,18
1018,1,2,19,10
1019,3,15,17,7
1020,3,17,111,2
1021,4,18,111,29
1022,1,3,127,1
1023,3,1,129,11
1024,2,20,113,18
1025,3,3,98,7
1026,2,11,35,3
1027,4,10,146,8
1028,3,9,105,20
1029,3,8,43,7
1030,3,3,16,18
1031,1,4,115,25
1032,3,18,72,9
1033,1,16,10,17
1034,4,13,23,23
1035,1,1,44,30
1036,3,12,16,20
1037,4,0,62,6
1038,4,4,39,19
1039,1,19,85,24
1040,1,18,97,24
1041,4,12,17,21
1042,4,17,18,14
1043,2,6,149,28
1044,3,11,110,1
1045,1,7,151,2
1046,3,16,0,4
1047,2,20,90,2
1048,3,7,30,3
1049,1,12,57,1
1050,1,14,111,25
1051,2,5,81,2
1052,1,6,157,8
1053,4,5,42,14
1054,1,20,30,29
1055,4,13,7,17
1056,4,5,152,6
1057,3,0,62,11
1058,4,15,140,10
1059,4,13,57,1
1060,1,16,29,24
1061,3,16,4,17
1062,3,0,0,8
1063,4,12,115,22
1064,4,20,131,27
1065,1,16,148,11
1066,2,9,142,7
1067,3,2,86,15
1068,4,12,109,17
1069,3,11,75,4
1070,4,2,140,23
1071,1,20,153,2
1072,1,1,35,19
1073,3,7,124,19
1074,2,5,107,20
1075,1,14,49,22
1076,1,11,51,25
1077,3,4,70,18
1078,1,3,6,8
1079,1,17,96,9
1080,3,7,51,22
1081,3,20,129,24
1082,2,6,117,24
1083,1,0,121,19
1084,4,13,51,11
1085,4,7,120,4
1086,2,2,10,28
1087,4,14,155,21
1088,1,7,43,24
1089,3,17,72,9
1090,4,1,112,30
1091,2,1,66,7
1092,1,14,87,10
1093,4,7,113,11
1094,3,19,69,22
1095,3,8,104,1
1096,3,16,56,12
1097,1,17,31,17
1098,3,13,150,26
1099,3,14,64,14
1100,4,8,156,27
1101,2,6,10,13
1102,2,17,124,27
1103,1,17,122,13
1104,3,19,38,24
1105,2,16,8,15
1106,2,11,38,4
1107,4,11,124,20
1108,3,3,37,28
1109,3,5,69,5
1110,3,7,89,16
1111,2,17,100,28
1112,3,15,99,16
1113,1,5,79,12
1114,3,7,50,28
1115,3,9,67,21
1116,4,4,125,21
1117,4,0,147,4
1118,1,3,58,29
1119,3,19,8,28
1120,1,11,126,26
1121,4,3,77,19
1122,2,2,72,2
1123,4,13,31,3
1124,3,13,142,22
1125,1,2,63,3
1126,1,6,124,6
1127,1,9,9,23
1128,2,8,149,30
1129,3,20,73,30
1130,3,4,106,24
1131,2,9,4,7
1132,1,4,118,6
1133,3,0,63,17
1134,2,6,137,28
1135,4,4,74,27
1136,2,16,72,12
1137,4,10,35,9
1138,3,6,108,12
1139,3,17,146,15
1140,4,9,24,23
1141,3,12,54,9
1142,3,5,39,25
1143,3,20,108,30
1144,1,2,82,4
1145,2,0,99,24
1146,3,10,11,19
1147,3,14,37,20
1148,4,2,97,9
1149,2,2,83,20
1150,2,20,26,21
1151,3,10,110,19
1152,4,12,59,4
1153,1,10,92,11
1154,1,13,156,10
1155,2,7,135,23
1156,2,2,84,13
1157,1,11,12,18
1158,4,15,7,4
1159,2,12,32,17
1160,4,1,79,15
1161,3,13,133,20
1162,2,1,131,18
1163,1,20,118,2
1164,1,10,14,28
1165,2,2,16,7
1166,2,15,63,4
1167,2,9,92,18
1168,3,10,150,26
1169,4,15,109,1
1170,2,3,37,2
1171,1,7,135,11
1172,3,5,82,4
1173,2,12,84,9
1174,2,8,134,20
1175,3,11,63,15
1176,4,14,43,19
1177,1,4,111,14
1178,2,8,75,15
1179,4,10,70,12
1180,1,19,71,12
1181,2,12,48,26
1182,3,13,14,14
1183,1,12,85,20
1184,4,16,82,19
1185,3,3,154,6
1186,1,5,93,4
1187,2,17,130,16
1188,3,14,148,4
1189,1,17,44,12
1190,3,15,131,13
1191,2,9,79,30
1192,2,19,120,12
1193,3,7,22,18
1194,4,11,61,10
1195,1,19,58,18
1196,2,6,34,6
1197,2,16,158,3
1198,4,19,56,9
1199,4,0,132,24
1200,3,0,53,3
1201,3,4,129,9
1202,2,16,125,14
1203,3,8,83,19
1204,3,1,139,19
1205,3,15,99,8
1206,4,8,25,11
1207,2,9,5,15
1208,1,1,119,19
1209,2,18,33,6
1210,4,18,141,18
1211,3,1,157,28
1212,1,18,48,26
1213,2,4,96,21
1214,1,6,131,8
1215,2,14,61,30
1216,4,10,68,16
1217,4,0,15,30
1218,2,1,117,14
1219,3,8,63,13
1220,1,19,80,17
1221,2,15,132,12
1222,2,1,104,16
1223,4,6,101,5
1224,1,16,91,29
1225,3,16,43,10
1226,1,20,122,30
1227,4,17,143,22
1228,1,20,29,27
1229,3,7,54,23
1230,4,1,40,9
1231,3,1,25,25
1232,3,3,55,11
1233,2,9,26,25
1234,2,15,95,19
1235,4,7,73,19
1236,1,6,144,10
1237,2,14,106,26
1238,3,13,30,21
1239,4,16,91,15
1240,3,2,136,15
1241,4,3,125,18
1242,4,0,31,3
1243,1,14,40,2
1244,3,8,150,22
1245,4,5,103,4
1246,4,8,92,24
1247,2,4,124,24
1248,1,15,13,7
1249,3,8,78,13
1250,2,16,133,12
1251,3,1,30,29
1252,1,6,127,3
1253,4,5,75,13
1254,4,3,46,7
1255,1,11,151,23
1256,2,16,78,17
1257,4,20,61,5
1258,1,12,137,15
1259,4,19,103,2
1260,4,16,121,6
1261,3,9,125,20
1262,1,16,158,18
1263,1,18,121,24
1264,2,14,62,2
1265,3,5,112,26
1266,2,9,146,30
1267,1,5,145,11
1268,4,18,50,2
1269,4,19,63,5
1270,1,9,74,10
1271,4,7,25,15
1272,4,9,153,19
1273,2,2,126,11
1274,3,8,122,22
1275,1,11,145,20
1276,2,4,120,12
1277,4,13,130,12
1278,2,7,23,14
1279,2,13,77,29
1280,4,16,79,3
1281,1,19,84,24
1282,2,17,21,24
1283,3,17,43,19
1284,2,1,101,7
1285,4,7,43,17
1286,1,7,11,15
1287,3,19,126,13
1288,1,13,57,22
1289,3,9,111,20
1290,3,13,54,28
1291,1,14,123,29
1292,4,20,134,22
1293,1,7,46,8
1294,2,2,21,27
1295,3,15,8,29
1296,4,13,154,5
1297,3,18,60,19
1298,1,5,76,1
1299,1,13,38,8
1300,2,20,100,17
1301,3,20,148,16
1302,3,7,18,10
1303,1,6,147,29
1304,4,6,144,6
1305,1,5,48,5
1306,3,7,71,23
1307,3,5,65,28
1308,4,10,69,3
1309,4,8,133,26
1310,4,5,93,27
1311,3,7,53,7
1312,3,5,108,13
1313,1,15,147,19
1314,4,3,31,14
1315,2,13,143,15
1316,3,1,149,22
1317,3,0,112,26
1318,1,9,27,25
1319,4,2,72,21
1320,1,12,84,21
1321,4,7,141,10
1322,2,13,17,12
1323,4,8,42,4
1324,1,14,119,4
1325,2,20,5,6
1326,3,19,51,12
1327,1,19,149,4
1328,2,12,140,30
1329,3,18,106,25
1330,4,2,79,20
1331,4,9,57,29
1332,1,19,88,28
1333,4,3,80,13
1334,4,20,18,29
1335,4,12,70,29
1336,2,14,138,7
1337,1,10,103,23
1338,2,2,43,5
1339,3,18,100,1
1340,1,11,12,5
1341,3,12,92,11
1342,4,14,70,22
1343,4,10,115,24
1344,1,19,136,24
1345,4,3,115,19
1346,1,13,23,19
1347,4,10,15,6
1348,1,20,110,14
1349,3,9,71,18
1350,2,19,85,24
1351,3,19,48,23
1352,1,16,37,7
1353,2,14,102,14
1354,2,8,26,27
1355,2,8,90,17
1356,1,15,18,17
1357,4,10,41,25
1358,2,3,66,18
1359,3,9,21,10
1360,1,12,153,22
1361,1,3,84,3
