,0,1,2,3
509,3,6,61,2
510,4,9,52,22
511,1,13,124,14
512,3,16,138,11
513,2,12,152,9
514,4,0,91,12
515,2,19,141,6
516,3,19,129,2
517,3,18,48,23
518,2,2,158,8
519,2,12,82,11
520,1,6,3,28
521,4,6,75,24
522,2,6,91,1
523,1,20,107,17
524,1,17,83,4
525,4,19,132,18
526,1,18,132,16
527,1,6,55,19
528,3,12,144,30
529,3,0,120,24
530,2,9,89,10
531,3,3,145,12
532,3,10,6,24
533,2,8,39,14
534,3,5,142,2
535,1,7,144,5
536,3,5,73,26
537,1,19,30,22
538,3,6,152,9
539,4,16,25,28
540,3,3,38,20
541,1,0,109,9
542,1,16,51,27
543,2,8,141,13
544,4,8,86,6
545,4,17,104,12
546,4,19,77,1
547,2,3,37,20
548,4,4,149,29
549,4,11,149,30
550,4,4,7,14
551,1,8,79,18
552,1,1,77,22
553,3,20,35,22
554,3,4,102,23
555,1,0,13,15
556,2,5,102,10
557,2,15,105,6
558,1,13,12,15
559,4,11,153,5
560,4,0,150,30
561,3,10,159,3
562,4,10,111,1
563,3,3,100,17
564,1,17,52,1
565,2,17,140,3
566,2,19,40,16
567,1,16,18,11
568,1,10,64,25
569,1,8,44,6
570,3,18,74,3
571,4,17,47,25
572,2,7,69,26
573,2,18,97,14
574,1,2,38,17
575,2,10,154,1
576,2,8,120,14
577,4,1,61,8
578,4,4,79,7
579,4,14,63,24
580,2,3,18,7
581,4,15,90,3
582,3,0,24,1
583,3,1,112,19
584,1,0,116,13
585,4,20,78,1
586,4,20,54,19
587,3,9,87,24
588,2,7,133,4
589,2,7,83,27
590,1,10,45,17
591,1,15,86,9
592,2,6,91,21
593,2,0,156,17
594,3,10,32,16
595,3,10,155,26
596,4,8,104,5
597,4,0,128,30
598,3,16,67,28
599,1,4,37,4
600,3,18,12,26
601,2,13,152,16
602,4,8,122,24
603,1,0,141,6
604,4,9,63,12
605,2,5,149,25
606,3,13,118,18
607,3,15,138,5
608,4,17,105,8
609,4,3,157,2
610,2,11,61,14
611,2,11,122,22
612,1,4,112,22
613,4,18,135,27
614,3,9,154,3
615,1,19,12,26
616,4,20,31,25
617,4,1,160,2
618,1,20,140,15
619,4,0,130,7
620,1,3,154,17
621,4,14,4,29
622,4,17,116,27
623,4,3,94,15
624,3,1,87,19
625,4,9,119,4
626,2,5,92,8
627,1,4,37,11
628,3,3,66,18
629,2,12,116,19
630,2,18,75,10
631,4,8,128,6
632,3,11,57,27
633,1,19,143,8
634,4,3,12,8
635,1,3,124,23
636,1,12,23,5
637,3,9,27,26
638,4,16,123,10
639,3,13,82,17
640,1,11,120,18
641,2,10,102,26
642,1,8,110,12
643,3,14,128,6
644,4,8,142,10
645,3,7,101,4
646,1,10,107,5
647,3,4,120,20
648,2,15,32,21
649,3,8,68,23
650,2,10,97,27
651,1,13,158,19
652,1,15,49,12
653,4,17,86,6
654,4,13,107,15
655,2,0,53,4
656,2,1,55,21
657,1,16,149,3
658,2,17,57,1
659,4,17,135,6
660,3,6,98,21
661,1,0,94,22
662,3,7,96,17
663,1,4,136,25
664,2,14,98,11
665,4,3,55,29
666,1,4,56,8
667,1,1,3,5
668,3,14,136,11
669,1,16,116,13
670,4,20,148,5
671,4,0,77,23
672,1,10,23,3
673,2,20,75,21
674,4,16,68,27
675,2,1,32,2
676,3,6,128,13
677,4,2,141,5
678,1,7,98,24
679,2,17,120,21
680,4,12,1,13
681,4,20,62,22
682,2,13,149,23
683,4,13,100,26
684,2,9,43,13
685,1,4,84,3
686,4,20,1,24
687,2,5,9,5
688,1,10,28,13
689,4,4,32,28
690,4,14,104,16
691,1,0,82,11
692,1,6,121,27
693,4,4,59,21
694,4,20,131,23
695,3,11,98,13
696,3,8,100,26
697,1,4,122,10
698,4,11,67,23
699,2,0,122,5
700,4,1,76,22
701,4,13,76,19
702,2,13,14,6
703,2,7,45,28
704,1,18,50,21
705,4,19,77,13
706,1,0,114,8
707,2,9,95,21
708,1,10,72,25
709,3,20,10,9
710,3,18,73,17
711,4,18,51,19
712,4,4,83,14
713,3,8,9,1
714,2,11,96,29
715,4,17,25,22
716,1,20,14,13
717,4,5,89,4
718,2,10,7,27
719,1,18,101,9
720,1,6,7,4
721,2,11,96,3
722,2,13,18,19
723,1,3,40,30
724,2,1,81,3
725,4,6,26,10
726,1,3,124,11
727,1,11,4,19
728,1,1,138,12
729,3,12,62,15
730,2,7,71,24
731,2,10,97,29
732,1,14,55,5
733,2,7,98,29
734,4,18,48,21
735,4,8,144,20
736,4,17,40,4
737,4,7,136,13
738,2,15,103,17
739,4,6,89,28
740,3,5,46,17
741,4,2,138,15
742,1,6,59,27
743,1,9,130,29
744,1,12,7,14
745,4,11,44,19
746,2,0,156,9
747,3,6,107,12
748,2,12,53,20
749,4,13,105,27
750,1,12,6,12
751,2,15,88,5
752,4,11,110,14
753,4,5,88,5
754,4,7,46,18
755,4,6,99,22
756,3,11,119,23
757,2,19,12,6
758,4,4,132,18
759,2,10,137,7
760,4,10,38,10
761,3,0,73,26
762,4,11,43,22
763,2,1,31,22
764,4,4,60,25
765,2,15,28,12
766,3,19,52,4
767,1,0,18,23
768,2,20,101,1
769,1,14,41,17
770,3,19,46,8
771,4,12,38,2
772,3,0,129,11
773,3,10,131,28
774,2,0,78,10
775,4,17,11,28
776,2,0,137,9
777,4,10,125,26
778,1,4,63,30
779,4,2,108,10
780,3,17,77,7
781,2,8,70,2
782,3,12,55,16
783,3,18,91,21
784,4,4,41,11
785,2,14,9,3
786,3,4,82,30
787,2,2,15,7
788,2,16,14,8
789,1,3,152,22
790,1,9,78,12
791,4,17,109,26
792,2,16,28,7
793,2,11,125,26
794,4,1,110,21
795,4,19,35,15
796,3,17,35,6
797,4,11,151,6
798,1,15,23,29
799,3,11,136,1
800,3,19,93,1
801,2,10,83,6
802,2,10,157,16
803,1,20,129,22
804,2,12,81,20
805,4,19,12,21
806,2,10,67,21
807,2,1,18,6
808,2,19,0,26
809,3,6,105,21
810,1,4,42,30
811,3,3,63,24
812,2,6,37,26
813,1,1,10,16
814,4,9,103,28
815,4,13,67,9
816,3,6,156,20
817,1,12,103,16
818,4,13,145,7
819,1,14,142,27
820,4,15,37,6
821,3,10,28,26
822,3,1,95,4
823,2,15,118,13
824,4,3,108,21
825,3,12,117,5
826,4,17,103,23
827,3,3,133,14
828,3,6,72,29
829,3,16,16,14
830,1,6,21,8
831,1,3,24,26
832,3,7,119,29
833,4,7,107,25
834,3,13,81,8
835,2,15,88,3
836,4,1,105,15
837,1,10,153,13
838,1,16,159,21
839,1,8,29,26
840,1,3,159,8
841,3,11,73,25
842,3,5,142,21
843,1,4,123,17
844,3,3,88,18
845,1,12,123,11
846,1,14,88,23
847,4,2,41,23
848,1,18,112,8
849,3,18,21,15
850,4,2,132,23
851,3,17,11,14
852,3,6,87,29
853,3,9,17,23
854,1,20,92,6
855,4,0,74,19
856,4,15,119,18
857,2,19,43,3
858,3,15,158,3
859,1,14,74,27
860,3,6,80,25
861,1,8,33,23
862,2,16,108,16
863,2,14,144,30
864,3,12,120,30
865,2,17,23,8
866,3,11,110,7
867,3,2,135,2
868,4,4,129,4
869,4,2,76,2
870,2,11,136,30
871,4,6,111,14
872,2,15,154,22
873,4,13,87,20
874,3,20,65,29
875,2,18,49,20
876,1,9,82,18
877,3,8,119,23
878,1,14,147,18
879,3,19,29,26
880,2,12,27,2
881,1,2,111,18
882,1,0,82,23
883,1,17,101,12
884,4,7,2,27
885,3,10,92,21
886,2,7,126,15
887,4,11,78,12
888,3,4,154,28
889,3,9,110,1
890,4,16,98,7
891,3,13,17,15
892,4,20,143,10
893,1,14,36,26
894,4,0,62,20
895,3,10,137,21
896,2,8,138,12
897,4,16,63,24
898,1,15,85,9
899,4,0,18,21
900,3,12,128,16
901,3,8,160,10
902,1,4,128,26
903,3,13,5,15
904,2,4,40,26
905,4,13,55,8
906,4,3,122,26
907,3,2,132,2
908,3,15,5,8
909,3,6,142,18
910,3,19,93,29
911,3,20,116,14
912,1,13,30,5
913,3,4,32,24
914,1,1,69,4
915,4,9,105,7
916,2,2,3,3
917,2,2,1,12
918,4,16,128,20
919,1,14,24,15
920,2,10,1,9
921,3,12,79,12
922,3,17,121,13
923,1,12,2,19
924,4,2,64,23
925,3,6,36,21
926,4,20,91,30
927,1,11,145,12
928,1,2,156,2
929,1,0,89,25
930,3,7,44,8
931,2,9,70,9
932,1,11,32,21
933,1,1,155,15
934,3,13,40,13
935,2,9,148,8
936,3,10,131,11
937,3,16,53,19
938,2,13,0,17
939,3,9,156,26
940,2,8,5,8
941,1,2,113,15
942,2,14,67,20
943,2,10,67,30
944,2,3,33,16
945,3,5,37,29
946,1,15,16,15
947,3,3,73,30
948,2,11,71,13
949,1,7,25,19
950,4,5,157,4
951,2,7,90,19
952,3,11,0,28
953,1,18,105,30
954,4,9,75,18
955,2,1,55,10
956,4,11,85,14
957,2,2,69,14
958,4,9,68,29
959,3,1,26,12
960,1,3,32,7
961,2,16,101,4
962,2,4,18,29
963,2,4,4,27
964,1,19,18,30
965,4,9,89,29
966,4,4,44,23
967,2,14,79,27
968,4,11,94,9
969,3,10,139,11
970,4,0,61,3
971,3,8,6,21
972,4,10,46,24
973,1,3,123,13
974,2,11,130,8
975,4,10,17,1
976,2,8,33,18
977,4,17,8,21
978,2,0,38,8
979,2,7,132,19
980,1,17,55,14
981,1,18,95,16
982,2,10,63,25
983,4,16,151,15
984,4,7,147,5
985,2,20,7,24
986,3,0,68,20
987,4,4,22,13
988,3,9,19,3
989,3,8,66,18
990,4,9,151,25
991,3,18,143,22
992,2,2,75,10
993,2,17,91,22
994,4,3,36,17
995,1,20,87,12
996,4,14,100,29
997,2,4,64,23
998,1,7,4,10
999,2,19,150,5
1000,3,15,5,10
1001,1,16,52,4
1002,3,5,58,12
1003,3,4,75,9
1004,3,14,139,7
1005,3,18,146,10
1006,1,13,30,2
1007,4,9,118,30
1008,4,16,55,11
1009,3,19,7,7
1010,2,15,126,8
1011,3,8,18,27
1012,3,20,131,12
1013,1,16,151,3
1014,1,20,7,20
1015,4,14,42,10
1016,3,4,157,27
1017,1,17,91,9
1018,1,4,105,21
1019,2,18,123,1
1020,3,5,81,1
1021,4,11,56,24
1022,2,1,110,11
1023,1,11,26,3
1024,3,3,130,15
1025,2,5,112,23
1026,1,8,95,18
1027,2,3,111,6
1028,3,18,52,20
1029,4,20,110,28
1030,4,17,66,18
1031,2,11,23,4
1032,4,15,3,5
1033,4,13,127,12
1034,1,20,52,10
1035,4,0,118,24
1036,1,14,104,6
1037,1,2,73,22
1038,3,16,71,19
1039,1,6,47,11
1040,4,2,16,4
1041,2,17,11,27
1042,1,2,4,23
1043,3,20,135,3
1044,1,18,22,18
1045,1,18,140,26
1046,3,10,74,30
1047,4,10,121,10
1048,3,0,140,19
1049,2,6,15,21
1050,4,1,148,19
1051,4,20,102,19
1052,1,0,90,24
1053,3,1,121,10
1054,3,14,66,1
1055,4,19,98,10
1056,2,6,101,22
1057,3,18,133,2
1058,2,9,121,1
1059,4,14,22,15
1060,1,19,134,14
1061,2,0,8,9
1062,3,1,136,16
1063,3,12,18,27
1064,4,19,5,15
1065,2,7,126,4
1066,4,0,19,22
1067,3,0,88,23
1068,3,3,112,26
1069,1,12,47,29
1070,2,1,48,30
1071,2,3,76,18
1072,2,13,24,20
1073,2,13,96,18
1074,3,6,102,25
1075,4,3,57,3
1076,3,7,83,27
1077,3,1,145,25
1078,4,20,142,2
1079,1,18,88,21
1080,4,18,128,22
1081,2,7,89,16
1082,2,13,104,16
1083,2,9,72,15
1084,1,0,94,27
1085,1,20,69,25
1086,4,7,147,18
1087,3,18,121,10
1088,3,15,44,9
1089,3,9,88,28
1090,4,20,38,23
1091,4,1,97,23
1092,4,15,26,6
1093,1,8,8,21
1094,3,7,55,5
1095,1,0,109,1
1096,2,15,12,20
1097,4,15,92,23
1098,3,0,105,21
1099,3,18,101,2
1100,1,7,67,28
1101,4,6,77,25
1102,3,7,67,24
1103,1,3,29,2
1104,1,14,130,29
1105,4,6,93,15
1106,2,10,88,9
1107,3,4,100,1
1108,1,0,106,17
1109,4,12,9,19
1110,1,1,30,9
1111,2,3,30,15
1112,1,18,78,26
1113,2,4,92,5
1114,3,9,118,2
1115,4,20,156,6
1116,2,11,69,17
1117,1,20,106,11
1118,2,13,8,16
1119,3,16,49,13
1120,4,18,59,13
1121,3,18,53,6
1122,1,18,123,4
1123,1,6,108,14
1124,3,4,107,7
1125,3,14,127,13
1126,3,3,6,30
1127,2,5,114,28
1128,2,14,71,23
1129,3,6,149,4
1130,2,12,48,21
1131,4,13,111,15
1132,3,12,73,19
1133,2,4,92,14
1134,3,2,65,5
1135,2,11,1,8
1136,2,3,145,19
1137,2,17,5,6
1138,4,3,74,17
1139,2,19,138,5
1140,3,20,59,3
1141,2,10,6,20
1142,1,19,71,14
1143,1,5,50,2
1144,3,7,135,19
1145,2,0,37,5
1146,3,1,59,19
1147,2,15,135,22
1148,2,16,54,7
1149,2,4,64,30
1150,2,6,36,26
1151,2,13,103,28
1152,1,13,3,22
1153,2,14,4,16
1154,2,6,145,8
1155,3,4,69,11
1156,4,6,1,2
1157,3,8,58,19
1158,3,2,41,29
1159,3,13,136,26
1160,3,3,112,22
1161,2,17,138,16
1162,3,7,122,18
1163,4,7,143,6
1164,1,4,130,27
1165,3,6,32,17
1166,3,0,153,30
1167,3,12,159,12
1168,4,6,68,29
1169,2,15,59,11
1170,3,1,135,1
1171,4,15,149,25
1172,3,3,89,26
1173,2,5,58,8
1174,4,11,134,21
1175,4,15,128,6
1176,3,10,13,2
1177,4,3,68,16
1178,2,10,72,19
1179,3,3,2,4
1180,3,15,105,11
1181,1,15,85,14
1182,3,13,126,20
1183,2,18,108,23
1184,2,3,61,23
1185,3,19,51,6
1186,2,14,62,18
1187,1,17,159,20
1188,2,4,18,15
1189,4,19,135,8
1190,2,10,151,24
1191,3,5,133,8
1192,3,8,32,2
1193,1,19,129,6
1194,1,15,25,12
1195,4,1,116,23
1196,3,13,19,20
1197,3,10,12,21
1198,4,15,6,27
1199,4,13,76,10
1200,2,3,81,23
1201,3,10,81,1
1202,4,16,105,29
1203,2,4,15,2
1204,4,20,87,8
1205,1,10,70,7
1206,2,8,38,26
1207,2,7,133,15
1208,4,17,119,22
1209,3,6,26,14
1210,2,2,122,30
1211,3,7,114,16
1212,2,15,94,15
1213,1,2,26,16
1214,3,13,17,22
1215,3,18,44,27
1216,2,1,137,11
1217,2,11,108,1
1218,1,0,52,13
1219,1,9,81,25
1220,3,19,55,10
1221,2,4,59,25
1222,1,17,0,27
1223,1,11,80,15
1224,1,13,32,30
1225,4,18,65,13
1226,2,15,28,24
1227,1,6,24,12
1228,1,7,104,14
1229,2,15,0,28
1230,4,3,4,21
1231,2,4,70,7
1232,3,16,40,24
1233,3,11,123,14
1234,4,3,160,30
1235,1,1,53,23
1236,3,19,96,21
1237,1,11,0,22
1238,3,5,144,20
1239,1,20,47,4
1240,1,1,151,14
1241,4,11,22,18
1242,2,16,89,19
1243,1,11,124,29
1244,4,19,15,2
1245,4,19,77,12
1246,2,13,7,2
1247,2,19,152,11
1248,3,2,9,11
1249,2,5,38,18
1250,1,16,125,27
1251,3,18,28,17
1252,1,8,97,13
1253,4,1,76,2
1254,1,14,25,9
1255,4,4,9,14
1256,4,0,12,24
1257,1,10,12,12
1258,2,1,89,13
1259,1,9,70,9
1260,1,9,136,18
1261,1,13,89,17
1262,3,4,155,1
1263,4,17,57,20
1264,2,16,57,28
1265,3,11,81,21
1266,3,0,87,1
1267,4,1,109,24
1268,1,10,18,29
1269,3,10,55,8
1270,3,1,111,13
1271,2,1,69,24
1272,4,13,158,20
1273,1,18,154,9
1274,1,0,101,11
1275,2,2,59,13
1276,1,17,97,4
1277,2,9,88,10
1278,4,2,25,4
1279,1,11,103,28
1280,2,12,146,25
1281,2,6,53,4
1282,3,20,32,6
1283,1,7,136,14
1284,3,9,137,9
1285,4,10,122,12
1286,2,4,76,22
1287,3,5,44,18
1288,2,8,29,11
1289,2,11,81,28
1290,1,0,115,22
1291,3,3,99,12
1292,1,7,23,29
1293,3,11,66,18
1294,3,7,156,26
1295,2,3,120,26
1296,3,10,53,4
1297,1,9,125,11
1298,4,15,151,18
1299,4,1,82,26
1300,1,13,19,16
1301,2,9,19,21
1302,4,16,85,16
1303,3,16,46,18
1304,2,10,93,11
1305,1,3,141,1
1306,3,9,72,21
1307,4,10,61,11
1308,1,10,43,12
1309,4,4,86,28
1310,3,20,10,25
1311,3,6,43,19
1312,4,5,30,12
1313,2,9,2,9
1314,4,8,3,25
1315,4,9,53,7
1316,4,11,37,4
1317,4,4,92,23
1318,4,11,47,14
1319,1,14,102,20
1320,3,6,6,22
1321,3,3,138,10
1322,3,12,37,25
1323,1,6,94,9
1324,3,14,100,18
1325,4,3,67,17
1326,3,16,48,24
1327,3,13,11,8
1328,1,1,88,29
1329,4,9,147,9
1330,4,20,16,11
1331,4,2,18,22
1332,2,0,44,26
1333,3,5,37,26
1334,4,1,99,20
1335,3,9,130,27
1336,4,13,118,17
1337,1,16,21,1
1338,1,3,27,2
1339,2,6,82,27
1340,3,15,113,12
1341,3,1,57,15
1342,1,5,65,30
1343,3,18,10,19
1344,2,18,125,4
1345,1,11,111,29
1346,1,11,75,12
1347,3,8,158,12
1348,1,2,120,5
1349,1,17,39,29
1350,3,16,131,9
1351,4,14,138,16
1352,1,5,117,28
1353,3,16,51,9
1354,3,20,20,22
1355,3,5,103,19
1356,2,4,149,17
1357,3,5,123,13
1358,2,0,63,14
1359,4,12,108,22
1360,1,4,139,1
1361,3,18,63,13
