,0,1,2,3
173,2,10,139,5
174,2,0,160,22
175,2,13,91,20
176,1,0,100,7
177,4,18,92,28
178,2,17,2,29
179,2,19,122,2
180,2,14,45,3
181,4,5,147,27
182,1,16,145,27
183,2,15,50,19
184,2,14,77,17
185,2,5,52,6
186,2,1,136,14
187,1,20,40,16
188,4,13,156,16
189,4,10,45,15
190,4,4,34,15
191,3,17,17,11
192,2,11,70,26
193,2,8,116,17
194,4,17,118,6
195,1,0,135,9
196,4,3,93,25
197,3,0,3,24
198,4,4,112,10
199,2,10,60,19
200,3,3,95,21
201,2,9,37,10
202,2,10,55,13
203,4,15,84,9
204,2,19,130,27
205,4,9,119,28
206,3,7,101,3
207,1,4,30,29
208,1,7,106,7
209,2,17,101,5
210,4,6,20,13
211,2,9,0,6
212,1,17,113,10
213,1,10,97,18
214,3,7,10,18
215,3,3,48,5
216,1,6,32,30
217,3,3,50,12
218,3,8,61,9
219,1,7,52,30
220,3,18,138,16
221,1,17,71,8
222,4,15,127,28
223,3,5,153,7
224,4,14,86,23
225,1,11,26,15
226,1,6,59,6
227,3,2,104,27
228,4,3,111,15
229,1,6,17,11
230,2,17,27,25
231,3,17,48,7
232,2,10,151,18
233,4,7,27,4
234,2,4,92,22
235,3,7,115,24
236,4,15,6,7
237,1,2,71,26
238,1,10,104,28
239,2,7,101,1
240,2,1,75,21
241,4,17,94,2
242,3,19,142,26
243,1,15,30,11
244,1,7,22,25
245,4,19,55,26
246,4,19,141,20
247,2,8,90,16
248,4,14,32,12
249,4,14,85,15
250,1,16,40,26
251,2,17,31,27
252,2,6,15,15
253,3,18,46,30
254,1,14,57,30
255,2,9,32,5
256,2,7,122,16
257,3,1,64,26
258,3,20,125,26
259,1,11,142,5
260,1,20,124,4
261,2,19,70,22
262,4,6,143,1
263,1,16,0,16
264,1,19,67,24
265,4,1,129,11
266,3,0,15,27
267,1,7,38,9
268,2,3,23,28
269,4,16,62,19
270,4,2,63,14
271,4,12,76,11
272,2,3,67,28
273,2,20,141,17
274,3,13,147,13
275,2,8,4,7
276,1,18,112,17
277,1,2,136,24
278,3,8,11,14
279,1,13,117,21
280,3,12,55,3
281,3,15,25,5
282,4,9,4,6
283,4,4,7,25
284,1,1,124,4
285,1,4,128,18
286,1,14,84,9
287,2,16,65,30
288,4,9,50,24
289,3,7,160,6
290,2,10,115,27
291,3,14,23,25
292,2,2,62,8
293,3,3,75,6
294,1,1,25,13
295,1,10,86,29
296,3,14,67,13
297,1,12,26,27
298,2,8,25,22
299,3,3,96,9
300,2,12,25,19
301,2,16,1,24
302,1,11,121,17
303,1,3,6,1
304,1,13,150,14
305,3,6,77,23
306,3,7,99,12
307,1,20,136,7
308,4,5,15,1
309,4,15,65,12
310,3,10,71,30
311,1,4,124,1
312,4,17,97,30
313,2,14,46,23
314,2,20,38,4
315,3,19,122,28
316,3,3,66,20
317,2,19,66,21
318,4,19,71,21
319,2,12,141,20
320,2,13,8,19
321,1,17,108,30
322,4,9,117,13
323,3,9,136,1
324,3,8,8,3
325,4,15,18,20
326,1,3,2,24
327,1,16,17,30
328,1,9,152,13
329,3,11,88,5
330,4,19,31,22
331,4,9,50,8
332,4,12,156,24
333,2,1,156,25
334,3,9,130,15
335,1,8,18,23
336,2,1,38,6
337,2,0,81,8
338,4,5,110,25
339,2,14,157,30
340,1,12,30,14
341,4,2,135,28
342,2,16,5,20
343,1,10,23,9
344,2,5,55,2
345,1,8,15,30
346,4,4,68,9
347,1,5,72,15
348,1,9,66,28
349,4,4,81,2
350,3,19,64,28
351,4,12,1,19
352,4,20,138,21
353,2,5,76,7
354,4,7,131,26
355,2,7,34,28
356,4,3,18,13
357,3,20,11,5
358,1,18,140,15
359,1,3,157,20
360,4,4,93,7
361,1,16,151,1
362,1,8,140,10
363,3,19,53,18
364,1,14,63,3
365,3,20,13,8
366,3,4,134,24
367,3,19,104,1
368,2,5,62,25
369,3,11,61,27
370,1,9,18,22
371,4,4,83,24
372,4,14,154,23
373,4,1,73,16
374,3,5,42,6
375,2,3,57,24
376,1,18,38,26
377,4,11,76,16
378,4,18,100,16
379,1,8,45,19
380,4,12,102,11
381,3,10,79,13
382,3,6,4,23
383,2,0,110,12
384,1,2,146,9
385,3,17,100,17
386,1,17,132,27
387,4,8,94,13
388,1,0,104,28
389,4,13,74,11
390,1,3,86,29
391,4,9,115,2
392,4,14,158,9
393,1,8,89,27
394,1,10,134,10
395,3,19,70,22
396,1,15,10,15
397,1,12,51,16
398,4,10,156,16
399,1,8,93,26
400,3,20,28,19
401,4,8,114,4
402,1,12,14,9
403,3,14,128,12
404,4,14,10,24
405,1,7,65,16
406,1,16,6,2
407,3,3,36,20
408,2,1,123,25
409,1,16,108,8
410,3,1,41,21
411,4,8,108,19
412,3,10,43,1
413,1,3,160,16
414,4,12,112,10
415,3,9,12,30
416,1,15,22,30
417,4,6,41,8
418,2,5,152,18
419,4,11,83,2
420,4,13,102,10
421,3,14,131,24
422,3,12,95,13
423,4,6,118,17
424,4,10,128,10
425,2,1,140,15
426,3,14,70,9
427,1,11,89,9
428,2,13,146,6
429,1,15,93,29
430,4,18,102,9
431,3,5,27,26
432,2,13,158,2
433,2,14,77,15
434,2,0,10,2
435,3,4,104,11
436,1,18,143,23
437,2,18,110,25
438,3,17,102,13
439,2,10,39,19
440,3,4,45,27
441,4,20,89,12
442,2,11,155,12
443,4,18,17,3
444,4,8,92,7
445,3,18,78,27
446,2,15,103,16
447,4,15,146,27
448,2,1,57,29
449,2,3,21,16
450,3,2,132,12
451,2,5,96,30
452,3,11,57,25
453,2,17,49,3
454,3,12,101,4
455,3,14,59,6
456,1,5,119,15
457,2,10,136,21
458,1,8,50,25
459,1,19,20,5
460,3,4,2,14
461,3,3,31,5
462,1,15,151,26
463,4,3,41,28
464,3,9,18,1
465,3,20,132,27
466,2,5,29,2
467,3,12,124,26
468,3,19,8,16
469,3,20,4,24
470,2,14,32,5
471,1,10,77,9
472,1,4,80,2
473,1,10,157,6
474,2,16,100,5
475,4,5,3,28
476,4,9,101,1
477,3,6,131,4
478,4,20,53,28
479,3,6,115,4
480,3,15,6,30
481,4,12,18,21
482,4,9,53,18
483,4,14,149,29
484,1,14,107,27
485,4,20,91,15
486,2,9,22,14
487,2,12,1,10
488,3,4,101,24
489,2,5,7,16
490,3,8,9,11
491,1,3,81,8
492,2,0,33,3
493,3,13,34,13
494,3,1,5,25
495,1,15,13,6
496,3,17,106,10
497,1,10,105,10
498,1,16,37,24
499,3,2,53,22
500,3,9,76,15
501,4,13,60,1
502,3,15,134,21
503,4,6,40,18
504,1,2,151,9
505,1,5,29,14
506,1,4,103,1
507,4,12,60,17
508,2,19,4,1
509,1,8,110,13
510,2,20,131,25
511,2,15,147,13
512,4,4,25,8
513,2,12,112,21
514,2,16,31,22
515,1,5,82,20
516,1,8,49,16
517,4,20,82,27
518,4,7,75,9
519,2,19,92,28
520,2,20,84,3
521,3,12,119,24
522,4,12,52,13
523,3,11,16,14
524,4,8,126,23
525,2,3,155,4
526,4,14,135,15
527,4,11,148,6
528,1,3,24,28
529,1,14,84,28
530,1,14,104,14
531,1,7,23,23
532,3,15,135,1
533,1,9,108,23
534,3,0,57,7
535,1,15,155,1
536,2,11,48,21
537,2,17,31,22
538,3,0,31,8
539,4,8,149,7
540,4,1,40,23
541,4,12,109,3
542,1,1,112,25
543,2,8,92,6
544,2,7,124,1
545,3,13,105,15
546,3,8,44,21
547,1,11,157,2
548,3,10,79,16
549,3,4,158,1
550,4,10,119,17
551,2,13,62,21
552,4,8,87,19
553,3,9,52,1
554,3,7,132,22
555,2,8,54,21
556,3,18,149,22
557,4,19,52,14
558,1,3,145,28
559,2,13,107,29
560,1,12,78,25
561,4,20,102,7
562,2,6,44,8
563,2,18,126,8
564,3,12,12,26
565,3,19,127,17
566,2,6,36,17
567,3,2,160,18
568,1,5,136,25
569,1,18,46,26
570,1,6,94,28
571,1,18,155,30
572,4,2,64,19
573,2,5,111,6
574,4,8,36,7
575,1,10,64,26
576,3,0,7,22
577,2,0,137,1
578,4,1,24,11
579,2,17,154,13
580,4,18,0,17
581,3,14,121,15
582,4,3,19,3
583,1,9,114,14
584,2,16,123,20
585,3,9,123,1
586,3,4,153,18
587,3,5,140,24
588,1,9,132,7
589,1,20,91,21
590,1,12,47,25
591,4,5,70,15
592,3,18,93,22
593,3,10,144,1
594,4,16,14,7
595,2,6,64,2
596,1,15,62,13
597,3,12,8,15
598,3,11,103,21
599,3,2,29,3
600,3,1,3,9
601,2,10,114,22
602,4,12,154,26
603,3,2,141,26
604,1,14,16,16
605,3,3,145,1
606,4,2,15,6
607,1,2,125,16
608,1,3,103,8
609,2,10,128,9
610,4,14,9,18
611,2,4,145,30
612,3,6,13,27
613,4,7,75,13
614,3,5,49,19
615,2,12,35,3
616,3,8,132,5
617,4,15,45,6
618,4,12,149,13
619,1,9,4,22
620,2,20,10,10
621,1,12,113,21
622,2,6,148,19
623,3,0,99,27
624,4,5,88,24
625,1,13,57,23
626,3,19,126,4
627,4,1,98,7
628,3,8,56,5
629,3,2,102,2
630,2,7,13,9
631,3,20,30,9
632,1,16,45,24
633,4,2,92,11
634,3,15,137,5
635,4,20,114,17
636,4,10,119,15
637,2,5,2,28
638,2,4,113,20
639,4,6,91,26
640,2,9,57,7
641,3,19,31,14
642,2,14,52,23
643,1,6,69,14
644,3,10,40,18
645,2,18,136,26
646,2,4,111,5
647,4,5,26,10
648,3,14,14,4
649,1,16,135,5
650,1,19,152,13
651,4,12,143,9
652,1,16,148,14
653,1,11,81,4
654,1,9,20,27
655,4,7,131,27
656,3,18,45,27
657,2,9,112,24
658,3,17,44,6
659,2,16,119,10
660,2,9,86,26
661,3,17,154,15
662,1,7,7,19
663,2,7,10,9
664,3,7,33,18
665,2,17,82,2
666,1,20,85,4
667,3,4,52,9
668,4,2,115,17
669,2,8,27,15
670,2,15,88,1
671,2,10,128,19
672,4,19,57,23
673,2,4,119,5
674,3,3,18,21
675,2,1,24,26
676,4,5,144,3
677,4,12,14,7
678,3,15,1,19
679,1,19,143,12
680,2,7,151,17
681,2,3,71,13
682,3,18,157,1
683,4,7,16,30
684,1,9,120,25
685,2,3,57,19
686,2,4,146,18
687,4,2,135,12
688,4,13,66,5
689,3,18,4,30
690,3,1,16,7
691,3,7,20,11
692,2,0,87,20
693,3,20,57,7
694,4,11,160,17
695,1,11,74,11
696,2,6,82,8
697,4,7,54,14
698,1,8,7,14
699,2,13,115,9
700,3,17,75,5
701,1,8,44,5
702,3,6,62,23
703,2,17,10,18
704,3,5,124,16
705,4,9,6,26
706,2,4,121,28
707,3,12,44,20
708,4,14,75,21
709,4,6,44,22
710,1,18,120,16
711,1,15,128,30
712,1,1,7,9
713,3,17,98,16
714,2,6,95,22
715,1,18,119,15
716,3,13,6,24
717,4,16,50,2
718,3,16,102,26
719,4,3,126,17
720,3,3,124,9
721,3,18,13,19
722,4,3,115,2
723,1,12,139,22
724,2,3,64,18
725,4,5,68,11
726,1,16,86,4
727,2,9,138,13
728,1,0,8,1
729,4,15,4,21
730,1,20,37,23
731,2,18,88,24
732,1,13,88,9
733,4,20,61,29
734,1,14,11,16
735,2,3,83,2
736,3,4,140,16
737,2,12,108,13
738,2,2,8,19
739,3,12,32,17
740,2,20,26,13
741,3,1,160,15
742,4,11,2,28
743,4,13,9,14
744,2,9,108,15
745,2,13,75,4
746,1,9,130,16
747,3,12,52,3
748,4,2,71,30
749,2,9,18,11
750,4,5,145,3
751,4,19,9,11
752,4,13,138,12
753,1,17,36,6
754,1,7,87,28
755,1,8,109,16
756,1,12,70,10
757,1,0,109,8
758,3,18,53,5
759,4,5,79,29
760,4,5,145,14
761,3,4,87,24
762,4,8,57,21
763,3,19,7,18
764,2,13,55,30
765,1,10,37,25
766,3,6,136,29
767,4,5,25,7
768,2,3,47,11
769,2,16,118,15
770,4,11,125,22
771,4,11,157,11
772,1,12,0,3
773,1,9,100,13
774,2,13,108,7
775,3,5,3,14
776,4,20,72,20
777,1,6,84,23
778,3,0,45,9
779,1,4,156,9
780,4,14,88,24
781,4,16,86,27
782,3,0,111,6
783,1,13,78,10
784,3,13,102,25
785,3,2,110,16
786,1,18,70,9
787,4,1,47,17
788,4,20,80,3
789,1,11,0,22
790,1,8,138,21
791,2,14,94,11
792,3,6,132,30
793,1,14,65,28
794,2,15,125,11
795,2,10,150,25
796,3,2,99,11
797,3,4,50,19
798,1,13,22,29
799,1,8,73,23
800,1,5,39,6
801,4,8,107,25
802,1,7,120,11
803,2,2,98,29
804,1,8,79,26
805,3,13,122,8
806,2,12,25,9
807,1,18,68,25
808,3,19,128,7
809,4,11,136,20
810,4,8,85,12
811,4,14,96,21
812,3,2,24,14
813,4,19,32,1
814,1,19,59,16
815,1,10,70,14
816,3,16,142,10
817,1,11,34,20
818,1,7,17,15
819,3,20,31,18
820,4,10,129,25
821,4,5,146,24
822,3,13,23,29
823,3,1,84,8
824,3,9,63,23
825,3,8,148,25
826,1,11,43,7
827,2,18,37,2
828,2,18,149,1
829,3,15,74,15
830,3,3,49,3
831,1,12,123,16
832,2,7,77,19
833,2,6,20,22
834,3,5,92,9
835,4,9,98,6
836,4,20,121,4
837,4,19,123,15
838,3,0,100,1
839,2,17,104,28
840,2,2,95,19
841,3,1,63,5
842,3,9,132,3
843,1,13,99,5
844,3,4,32,13
845,1,17,157,7
846,4,3,43,3
847,4,7,26,2
848,3,15,10,19
849,2,0,129,9
850,3,13,32,24
851,1,6,136,23
852,4,11,127,5
853,1,6,130,26
854,4,5,19,7
855,4,18,7,28
856,4,0,40,18
857,1,14,8,7
858,4,14,13,4
859,2,2,146,5
860,3,0,107,8
861,3,20,84,17
862,4,8,62,2
863,4,2,122,2
864,1,7,91,3
865,3,18,140,7
866,3,3,149,22
867,3,16,5,24
868,3,2,56,22
869,3,17,125,25
870,4,8,60,1
871,3,6,131,14
872,2,4,81,3
873,4,2,112,18
874,1,17,19,21
875,3,7,57,12
876,1,8,107,21
877,3,5,129,7
878,3,14,32,28
879,4,10,114,12
880,4,10,77,20
881,4,17,8,2
882,4,6,148,12
883,2,16,25,4
884,4,19,128,16
885,2,7,1,19
886,1,5,155,4
887,1,12,129,3
888,3,12,88,28
889,4,6,127,26
890,2,19,128,29
891,2,17,39,18
892,4,19,20,30
893,4,20,1,30
894,4,12,45,15
895,1,4,8,27
896,2,4,67,17
897,2,2,70,11
898,2,5,94,23
899,2,17,108,30
900,4,0,98,20
901,3,5,5,13
902,3,15,63,5
903,4,18,125,20
904,3,18,158,21
905,3,7,88,25
906,3,0,119,10
907,2,4,25,16
908,2,19,138,10
909,3,2,64,15
910,2,7,3,25
911,1,3,75,4
912,3,15,14,1
913,2,5,139,9
914,2,11,141,13
915,3,17,151,21
916,3,17,94,29
917,1,19,136,21
918,3,16,120,15
919,3,2,22,16
920,2,19,52,2
921,4,19,159,10
922,1,19,7,12
923,4,9,75,5
924,1,15,86,28
925,3,2,65,30
926,4,16,29,28
927,4,10,6,30
928,3,5,27,15
929,1,6,64,21
930,3,3,157,12
931,1,8,41,25
932,2,1,61,25
933,2,12,55,3
934,4,15,0,6
935,4,10,151,28
936,4,8,42,24
937,3,2,31,28
938,4,17,130,4
939,2,19,19,1
940,2,19,148,21
941,2,14,59,26
942,3,3,3,5
943,2,17,152,2
944,3,20,86,23
945,4,15,98,2
946,2,7,143,1
947,2,12,145,10
948,1,11,103,10
949,2,17,121,25
950,4,11,107,15
951,4,19,25,6
952,4,0,138,16
953,3,17,87,29
954,1,2,60,13
955,2,11,136,18
956,2,0,58,12
957,4,16,113,29
958,3,16,81,18
959,4,6,55,17
960,4,1,95,7
961,2,9,81,24
962,2,20,84,21
963,4,18,155,1
964,1,0,16,5
965,1,12,99,8
966,3,12,18,13
967,1,3,1,27
968,3,16,131,4
969,3,13,116,17
970,3,13,84,15
971,4,3,2,27
972,4,8,84,7
973,1,18,102,2
974,3,6,71,29
975,4,13,13,24
976,2,15,120,8
977,3,16,110,10
978,2,12,5,12
979,1,12,78,26
980,2,6,35,30
981,1,20,66,14
982,3,0,104,18
983,2,20,49,28
984,2,4,160,10
985,4,6,48,14
986,3,9,89,20
987,2,18,10,5
988,3,14,153,17
989,4,9,108,2
990,1,6,68,1
991,2,9,121,13
992,2,18,83,18
993,3,16,60,18
994,1,1,85,24
995,1,15,126,9
996,1,2,6,13
997,3,6,154,30
998,1,19,86,1
999,2,16,27,26
1000,1,19,6,13
1001,4,9,37,29
1002,4,3,104,21
1003,1,15,8,21
1004,1,15,36,20
1005,1,20,47,7
1006,4,4,123,17
1007,1,5,62,8
1008,4,11,19,24
1009,4,17,83,13
1010,3,20,81,8
1011,1,18,106,2
1012,1,11,68,14
1013,1,14,60,9
1014,3,9,138,15
1015,1,12,114,29
1016,3,6,32,5
1017,3,4,72,18
1018,3,19,105,28
1019,3,3,96,4
1020,3,9,125,9
1021,2,14,113,4
1022,3,11,19,16
1023,4,7,4,6
1024,2,16,20,11
1025,1,6,40,29
1026,1,19,111,1
1027,4,20,48,1
1028,2,11,93,19
1029,4,10,114,24
1030,1,11,100,12
1031,4,19,126,23
1032,2,7,146,18
1033,3,0,132,13
1034,3,1,129,29
1035,4,10,10,10
1036,4,10,107,12
1037,1,2,57,7
1038,4,16,69,3
1039,2,12,142,6
1040,1,17,160,21
1041,3,13,55,20
1042,1,12,84,6
1043,2,6,151,15
1044,2,14,51,15
1045,3,4,147,2
1046,3,13,123,17
1047,2,10,143,3
1048,1,13,110,4
1049,3,17,32,5
1050,4,16,38,8
1051,1,19,152,27
1052,1,20,94,5
1053,2,12,44,23
1054,4,0,77,7
1055,1,16,82,26
1056,1,3,60,7
1057,1,18,17,8
1058,4,13,158,16
1059,3,10,9,14
1060,4,1,20,17
1061,2,12,24,4
1062,4,7,136,30
1063,4,18,109,22
1064,3,17,100,13
1065,3,9,137,8
1066,4,19,87,3
1067,1,2,88,26
1068,2,7,35,8
1069,3,0,1,20
1070,3,20,68,9
1071,2,3,96,6
1072,3,19,37,5
1073,2,10,74,25
1074,3,13,148,8
1075,2,8,158,9
1076,2,2,65,4
1077,3,8,86,22
1078,3,0,133,21
1079,2,10,0,1
1080,4,13,27,24
1081,3,13,63,27
1082,4,16,114,24
1083,2,20,37,10
1084,4,18,14,18
1085,2,17,15,30
1086,1,3,150,11
1087,3,17,30,15
1088,2,15,118,29
1089,4,1,114,8
1090,1,14,146,21
1091,2,2,46,25
1092,2,15,68,7
1093,3,5,34,25
1094,2,0,36,10
1095,4,15,112,19
1096,1,13,20,5
1097,3,1,110,16
1098,2,8,67,12
1099,2,2,54,17
1100,3,16,134,3
1101,1,10,126,11
1102,3,3,70,19
1103,2,4,45,15
1104,4,4,107,18
1105,3,17,32,11
1106,4,7,20,13
1107,1,18,21,11
1108,3,14,156,16
1109,2,5,7,24
1110,2,9,123,30
1111,4,1,10,7
1112,1,20,36,28
1113,2,0,80,6
1114,2,14,58,18
1115,1,13,40,18
1116,3,20,62,17
1117,1,12,9,20
1118,2,14,40,14
1119,1,10,83,27
1120,1,5,66,17
1121,3,12,84,22
1122,4,17,135,14
1123,1,20,12,6
1124,3,19,7,21
1125,3,3,11,4
1126,3,12,54,15
1127,3,10,37,21
1128,4,20,123,29
1129,3,20,50,25
1130,4,7,37,20
1131,3,10,134,6
1132,2,6,80,27
1133,3,12,59,8
1134,1,4,55,29
1135,4,17,159,18
1136,1,8,140,25
1137,1,8,82,14
1138,2,3,146,4
1139,1,2,49,13
1140,2,17,17,30
1141,4,8,137,20
1142,2,3,151,27
1143,1,15,18,13
1144,2,17,47,23
1145,4,7,75,18
1146,2,6,47,17
1147,1,3,68,19
1148,1,2,21,4
1149,3,6,107,22
1150,1,10,54,14
1151,3,1,79,20
1152,4,1,18,22
1153,3,2,22,22
1154,4,7,134,20
1155,3,3,52,27
1156,2,20,100,26
1157,2,5,137,22
1158,4,2,91,18
1159,2,20,103,13
1160,2,19,10,24
1161,1,9,147,20
1162,1,2,117,21
1163,4,15,159,27
1164,4,2,41,21
1165,1,9,46,26
1166,1,0,14,14
1167,4,1,75,16
1168,4,9,95,6
1169,1,17,160,18
1170,2,10,96,18
1171,2,12,86,20
1172,1,10,128,14
1173,3,6,154,13
1174,1,10,144,13
1175,2,3,60,30
1176,1,7,48,16
1177,4,12,3,15
1178,4,1,11,1
1179,2,10,19,9
1180,3,3,57,18
1181,2,15,61,9
1182,2,13,90,11
1183,1,0,125,28
1184,1,13,32,7
1185,4,10,35,28
1186,2,3,16,27
1187,1,2,158,14
1188,4,19,28,27
1189,4,5,65,20
1190,3,1,36,3
1191,4,10,31,27
1192,3,2,73,21
1193,2,16,116,19
1194,3,13,31,22
1195,3,8,22,1
1196,2,6,37,24
1197,4,5,129,16
1198,1,15,99,12
1199,4,15,71,23
1200,1,4,158,30
1201,4,6,37,28
1202,3,6,53,19
1203,3,9,99,23
1204,4,4,12,8
1205,2,0,13,4
1206,1,8,41,13
1207,1,2,37,7
1208,4,10,64,24
1209,4,13,110,4
1210,1,1,78,6
1211,3,11,24,12
1212,3,14,22,28
1213,1,14,44,27
1214,4,10,46,24
1215,2,1,87,15
1216,2,16,112,22
1217,1,14,86,19
1218,1,8,145,10
1219,1,18,91,19
1220,4,6,107,22
1221,2,14,56,13
1222,4,12,102,23
1223,2,7,25,6
1224,2,3,89,19
1225,3,19,39,8
1226,1,12,122,20
1227,1,9,58,11
1228,2,5,112,9
1229,2,20,103,17
1230,2,18,68,9
1231,2,14,125,24
1232,4,8,11,23
1233,4,0,142,28
1234,3,10,67,26
1235,1,5,47,7
1236,4,17,64,14
1237,3,5,149,21
1238,4,9,70,23
1239,1,0,151,7
1240,3,19,2,13
1241,4,5,15,17
1242,1,10,132,8
1243,1,4,17,1
1244,4,5,90,8
1245,1,10,40,7
1246,4,15,54,2
1247,3,18,91,24
1248,4,7,19,16
1249,1,16,97,23
1250,4,19,78,16
1251,4,4,48,4
1252,1,20,54,2
1253,3,4,41,1
1254,4,13,18,8
1255,1,3,44,18
1256,2,0,150,21
1257,3,14,74,18
1258,3,4,109,18
1259,3,16,114,8
1260,4,0,92,23
1261,1,17,126,24
1262,4,5,96,24
1263,4,1,57,9
1264,3,4,116,18
1265,1,16,68,21
1266,2,16,6,14
1267,2,19,65,3
1268,2,3,145,3
1269,1,16,71,18
1270,1,3,6,24
1271,2,12,147,5
1272,2,9,104,8
1273,3,13,21,20
1274,2,2,107,8
1275,2,7,154,8
1276,2,18,139,2
1277,1,19,20,27
1278,1,7,19,13
1279,3,19,100,17
1280,4,2,68,15
1281,3,9,26,9
1282,4,13,58,17
1283,1,18,44,13
1284,2,3,88,16
1285,1,15,23,30
1286,2,8,19,5
1287,2,0,81,10
1288,2,19,13,8
1289,2,6,134,26
1290,3,14,88,23
1291,3,9,133,25
1292,2,10,102,26
1293,4,8,45,29
1294,1,6,14,27
1295,2,4,95,15
1296,3,8,91,17
1297,4,13,1,21
1298,4,7,135,5
1299,1,14,58,16
1300,1,7,7,27
1301,1,5,107,3
1302,4,15,1,30
1303,1,9,93,6
1304,2,8,126,10
1305,3,5,36,27
1306,1,12,5,1
1307,1,0,112,11
1308,2,20,6,14
1309,1,9,80,16
1310,4,19,29,25
1311,1,18,136,12
1312,1,4,134,22
1313,1,19,119,25
1314,3,6,155,20
1315,1,14,101,30
1316,3,13,67,2
1317,4,17,116,4
1318,4,10,156,28
1319,3,12,88,10
1320,4,16,150,17
1321,3,20,64,10
1322,3,0,83,2
1323,3,7,143,21
1324,4,12,81,14
1325,4,5,158,19
1326,1,18,124,9
1327,3,13,129,26
1328,3,1,76,7
1329,4,16,62,26
1330,3,10,74,3
1331,3,5,127,22
1332,3,3,4,9
1333,1,0,77,24
1334,4,4,142,11
1335,3,7,71,18
1336,1,2,54,4
1337,1,18,45,10
1338,4,20,124,14
1339,2,18,152,5
1340,4,9,131,21
1341,1,17,16,21
1342,1,9,42,2
1343,4,19,55,18
1344,4,12,76,22
1345,2,3,108,11
1346,2,7,105,24
1347,1,15,87,26
1348,3,10,68,13
1349,4,20,40,14
1350,2,9,118,13
1351,3,5,128,21
1352,1,13,96,8
1353,2,4,88,19
1354,1,0,28,14
1355,2,10,17,17
1356,3,4,108,10
1357,3,19,136,4
1358,1,3,10,16
1359,1,7,127,24
1360,1,18,74,4
1361,2,11,118,8
